,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220522 - 013023
1,12320,CCS DC 150kW (ultra),0,4,20220522 - 013050
2,12949,CCS DC 150kW (ultra),14,16,20220522 - 013105
3,12950,CCS DC 150kW (ultra),8,8,20220522 - 013021
4,10000034,CCS DC 175kW (ultra),2,2,20220522 - 013038
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220522 - 013040
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220522 - 013041
7,10000035,CCS DC 270kW (ultra),7,8,20220522 - 013100
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220522 - 013102
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220522 - 013103
10,10000036,,,,20220522 - 013103
11,10000037,,,,20220522 - 013103
12,10000038,,,,20220522 - 013103
13,10000039,CCS DC 175kW (ultra),4,4,20220522 - 013027
14,10000039,CHAdeMO DC 75kW (fast),4,4,20220522 - 013030
15,10000040,CCS DC 175kW (ultra),3,3,20220522 - 013051
16,10000040,CHAdeMO DC 75kW (fast),3,3,20220522 - 013053
17,10000041,CCS DC 175kW (ultra),2,3,20220522 - 013109
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220522 - 013109
19,10000042,CCS DC 175kW (ultra),3,3,20220522 - 013023
20,10000042,CHAdeMO DC 75kW (fast),3,3,20220522 - 013027
21,10000043,,,,20220522 - 013027
22,10000044,CCS DC 175kW (ultra),4,4,20220522 - 013103
23,10000044,CHAdeMO DC 75kW (fast),4,4,20220522 - 013104
24,10000045,CCS DC 150kW (ultra),0,2,20220522 - 013022
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220522 - 013023
26,10000047,CCS DC 175kW (ultra),4,4,20220522 - 013040
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220522 - 013042
28,10000049,CCS DC 175kW (ultra),4,4,20220522 - 013102
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220522 - 013103
30,10000086,CCS DC 175kW (ultra),4,4,20220522 - 013042
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220522 - 013043
32,10000086,CCS DC 175kW (ultra),4,4,20220522 - 013042
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220522 - 013043
34,10000257,CCS DC 175kW (ultra),1,1,20220522 - 013103
35,10000257,CHAdeMO DC 75kW (fast),1,1,20220522 - 013103
