,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220523 - 192022
1,12320,CCS DC 150kW (ultra),0,4,20220523 - 192045
2,12949,CCS DC 150kW (ultra),9,16,20220523 - 192104
3,12950,CCS DC 150kW (ultra),5,8,20220523 - 192025
4,10000034,CCS DC 175kW (ultra),1,2,20220523 - 192049
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220523 - 192049
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220523 - 192049
7,10000035,CCS DC 270kW (ultra),1,6,20220523 - 192104
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220523 - 192105
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220523 - 192105
10,10000036,CCS DC 175kW (ultra),3,4,20220523 - 192022
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220523 - 192025
12,10000037,CCS DC 175kW (ultra),0,2,20220523 - 192045
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220523 - 192047
14,10000038,CCS DC 175kW (ultra),1,2,20220523 - 192104
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220523 - 192105
16,10000039,CCS DC 175kW (ultra),4,4,20220523 - 192011
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220523 - 192012
18,10000040,CCS DC 175kW (ultra),3,3,20220523 - 192031
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220523 - 192031
20,10000041,CCS DC 175kW (ultra),2,3,20220523 - 192049
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220523 - 192049
22,10000042,CCS DC 175kW (ultra),2,3,20220523 - 192022
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220523 - 192025
24,10000043,,,,20220523 - 192025
25,10000044,CCS DC 175kW (ultra),3,4,20220523 - 192104
26,10000044,CHAdeMO DC 75kW (fast),3,4,20220523 - 192105
27,10000045,,,,20220523 - 192105
28,10000047,,,,20220523 - 192105
29,10000049,,,,20220523 - 192105
30,10000086,CCS DC 175kW (ultra),4,4,20220523 - 192044
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220523 - 192045
32,10000086,CCS DC 175kW (ultra),4,4,20220523 - 192044
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220523 - 192045
34,10000257,CCS DC 175kW (ultra),1,1,20220523 - 192104
35,10000257,CHAdeMO DC 75kW (fast),1,1,20220523 - 192105
