,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220408 - 180013
1,12320,CCS DC 150kW (ultra),0,4,20220408 - 180018
2,12949,CCS DC 150kW (ultra),3,16,20220408 - 180022
3,12950,CCS DC 150kW (ultra),2,8,20220408 - 180011
4,10000034,CCS DC 175kW (ultra),1,2,20220408 - 180017
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220408 - 180017
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220408 - 180017
7,10000035,CCS DC 270kW (ultra),1,7,20220408 - 180022
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220408 - 180022
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220408 - 180022
10,10000036,CCS DC 175kW (ultra),0,3,20220408 - 180016
11,10000036,CHAdeMO DC 75kW (fast),0,3,20220408 - 180016
12,10000037,CCS DC 175kW (ultra),1,2,20220408 - 180021
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220408 - 180021
14,10000038,CCS DC 175kW (ultra),0,2,20220408 - 180026
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220408 - 180026
16,10000039,CCS DC 175kW (ultra),4,4,20220408 - 180012
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220408 - 180012
18,10000040,CCS DC 175kW (ultra),3,3,20220408 - 180017
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220408 - 180017
20,10000041,CCS DC 175kW (ultra),1,4,20220408 - 180021
21,10000041,CHAdeMO DC 75kW (fast),1,4,20220408 - 180021
22,10000042,,,,20220408 - 180021
23,10000043,CCS DC 175kW (ultra),3,4,20220408 - 180025
24,10000043,CHAdeMO DC 75kW (fast),3,4,20220408 - 180025
25,10000044,CCS DC 175kW (ultra),3,4,20220408 - 180029
26,10000044,CHAdeMO DC 75kW (fast),3,4,20220408 - 180029
27,10000045,CCS DC 150kW (ultra),0,2,20220408 - 180011
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220408 - 180011
29,10000047,CCS DC 175kW (ultra),4,4,20220408 - 180020
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220408 - 180020
31,10000049,CCS DC 175kW (ultra),3,4,20220408 - 180027
32,10000049,CHAdeMO DC 75kW (fast),3,4,20220408 - 180027
33,10000086,CCS DC 175kW (ultra),4,4,20220408 - 180018
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220408 - 180018
35,10000086,CCS DC 175kW (ultra),4,4,20220408 - 180018
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220408 - 180018
37,10000257,CCS DC 175kW (ultra),1,1,20220408 - 180022
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220408 - 180022
