,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),0,4,20220503 - 213025
1,12320,CCS DC 150kW (ultra),4,4,20220503 - 213047
2,12949,CCS DC 150kW (ultra),7,16,20220503 - 213106
3,12950,CCS DC 150kW (ultra),7,8,20220503 - 213012
4,10000034,CCS DC 175kW (ultra),1,2,20220503 - 213032
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220503 - 213036
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220503 - 213040
7,10000035,CCS DC 270kW (ultra),7,8,20220503 - 213059
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220503 - 213104
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220503 - 213105
10,10000036,CCS DC 175kW (ultra),1,4,20220503 - 213025
11,10000036,CHAdeMO DC 75kW (fast),1,4,20220503 - 213026
12,10000037,CCS DC 175kW (ultra),2,2,20220503 - 213048
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220503 - 213050
14,10000038,CCS DC 175kW (ultra),2,2,20220503 - 213107
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220503 - 213108
16,10000039,CCS DC 175kW (ultra),4,4,20220503 - 213025
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220503 - 213026
18,10000040,CCS DC 175kW (ultra),3,3,20220503 - 213047
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220503 - 213048
20,10000041,CCS DC 175kW (ultra),2,3,20220503 - 213107
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220503 - 213107
22,10000042,CCS DC 175kW (ultra),2,3,20220503 - 213026
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220503 - 213031
24,10000043,CCS DC 175kW (ultra),4,4,20220503 - 213050
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220503 - 213053
26,10000044,CCS DC 175kW (ultra),4,4,20220503 - 213108
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220503 - 213109
28,10000045,CCS DC 150kW (ultra),0,2,20220503 - 213031
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220503 - 213032
30,10000047,,,,20220503 - 213032
31,10000049,CCS DC 175kW (ultra),4,4,20220503 - 213109
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220503 - 213109
33,10000086,CCS DC 175kW (ultra),4,4,20220503 - 213048
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220503 - 213050
35,10000086,CCS DC 175kW (ultra),4,4,20220503 - 213048
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220503 - 213050
37,10000257,CCS DC 175kW (ultra),1,1,20220503 - 213107
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220503 - 213108
