,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220521 - 095027
1,12320,CCS DC 150kW (ultra),3,4,20220521 - 095049
2,12949,,,,20220521 - 095049
3,12950,,,,20220521 - 095049
4,10000034,,,,20220521 - 095049
5,10000035,,,,20220521 - 095049
6,10000036,CCS DC 175kW (ultra),3,4,20220521 - 095027
7,10000036,CHAdeMO DC 75kW (fast),3,4,20220521 - 095030
8,10000037,,,,20220521 - 095030
9,10000038,CCS DC 175kW (ultra),0,2,20220521 - 095110
10,10000038,CHAdeMO DC 75kW (fast),0,2,20220521 - 095110
11,10000039,CCS DC 175kW (ultra),4,4,20220521 - 095027
12,10000039,CHAdeMO DC 75kW (fast),4,4,20220521 - 095030
13,10000040,CCS DC 175kW (ultra),3,3,20220521 - 095049
14,10000040,CHAdeMO DC 75kW (fast),3,3,20220521 - 095049
15,10000041,CCS DC 175kW (ultra),2,3,20220521 - 095109
16,10000041,CHAdeMO DC 75kW (fast),2,3,20220521 - 095110
17,10000042,CCS DC 175kW (ultra),1,3,20220521 - 095027
18,10000042,CHAdeMO DC 75kW (fast),1,3,20220521 - 095028
19,10000043,CCS DC 175kW (ultra),4,4,20220521 - 095053
20,10000043,CHAdeMO DC 75kW (fast),4,4,20220521 - 095053
21,10000044,,,,20220521 - 095053
22,10000045,,,,20220521 - 095053
23,10000047,CCS DC 175kW (ultra),4,4,20220521 - 095049
24,10000047,CHAdeMO DC 75kW (fast),4,4,20220521 - 095049
25,10000049,,,,20220521 - 095049
26,10000086,CCS DC 175kW (ultra),4,4,20220521 - 095049
27,10000086,CHAdeMO DC 175kW (ultra),4,4,20220521 - 095049
28,10000086,CCS DC 175kW (ultra),4,4,20220521 - 095049
29,10000086,CHAdeMO DC 175kW (ultra),4,4,20220521 - 095049
30,10000257,CCS DC 175kW (ultra),1,1,20220521 - 095109
31,10000257,CHAdeMO DC 75kW (fast),1,1,20220521 - 095110
