,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220519 - 214031
1,12320,,,,20220519 - 214031
2,12949,CCS DC 150kW (ultra),11,16,20220519 - 214116
3,12950,CCS DC 150kW (ultra),8,8,20220519 - 214031
4,10000034,,,,20220519 - 214031
5,10000035,,,,20220519 - 214031
6,10000036,CCS DC 175kW (ultra),4,4,20220519 - 214031
7,10000036,CHAdeMO DC 75kW (fast),4,4,20220519 - 214035
8,10000037,CCS DC 175kW (ultra),2,2,20220519 - 214058
9,10000037,CHAdeMO DC 75kW (fast),2,2,20220519 - 214059
10,10000038,CCS DC 175kW (ultra),0,2,20220519 - 214116
11,10000038,CHAdeMO DC 75kW (fast),0,2,20220519 - 214116
12,10000039,CCS DC 175kW (ultra),4,4,20220519 - 214031
13,10000039,CHAdeMO DC 75kW (fast),4,4,20220519 - 214034
14,10000040,,,,20220519 - 214034
15,10000041,CCS DC 175kW (ultra),2,3,20220519 - 214115
16,10000041,CHAdeMO DC 75kW (fast),2,3,20220519 - 214116
17,10000042,,,,20220519 - 214116
18,10000043,,,,20220519 - 214116
19,10000044,CCS DC 175kW (ultra),4,4,20220519 - 214116
20,10000044,CHAdeMO DC 75kW (fast),4,4,20220519 - 214117
21,10000045,,,,20220519 - 214117
22,10000047,,,,20220519 - 214117
23,10000049,,,,20220519 - 214117
24,10000086,CCS DC 175kW (ultra),4,4,20220519 - 214057
25,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 214058
26,10000086,CCS DC 175kW (ultra),4,4,20220519 - 214057
27,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 214058
28,10000257,,,,20220519 - 214058
