,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220524 - 083022
1,12320,CCS DC 150kW (ultra),3,4,20220524 - 083044
2,12949,,,,20220524 - 083044
3,12950,CCS DC 150kW (ultra),8,8,20220524 - 083017
4,10000034,CCS DC 175kW (ultra),1,2,20220524 - 083034
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220524 - 083036
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220524 - 083042
7,10000035,CCS DC 270kW (ultra),2,6,20220524 - 083103
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220524 - 083104
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220524 - 083104
10,10000036,CCS DC 175kW (ultra),4,4,20220524 - 083016
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220524 - 083020
12,10000037,CCS DC 175kW (ultra),1,2,20220524 - 083042
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220524 - 083044
14,10000038,CCS DC 175kW (ultra),1,2,20220524 - 083104
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220524 - 083104
16,10000039,CCS DC 175kW (ultra),4,4,20220524 - 083022
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220524 - 083022
18,10000040,CCS DC 175kW (ultra),3,3,20220524 - 083044
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220524 - 083046
20,10000041,CCS DC 175kW (ultra),1,3,20220524 - 083104
21,10000041,CHAdeMO DC 75kW (fast),1,3,20220524 - 083104
22,10000042,CCS DC 175kW (ultra),2,3,20220524 - 083022
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220524 - 083024
24,10000043,CCS DC 175kW (ultra),4,4,20220524 - 083045
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220524 - 083046
26,10000044,,,,20220524 - 083046
27,10000045,CCS DC 150kW (ultra),0,2,20220524 - 083028
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220524 - 083029
29,10000047,CCS DC 175kW (ultra),3,4,20220524 - 083046
30,10000047,CHAdeMO DC 75kW (fast),3,4,20220524 - 083047
31,10000049,CCS DC 175kW (ultra),4,4,20220524 - 083104
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220524 - 083104
33,10000086,CCS DC 175kW (ultra),4,4,20220524 - 083047
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 083048
35,10000086,CCS DC 175kW (ultra),4,4,20220524 - 083047
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 083048
37,10000257,CCS DC 175kW (ultra),1,1,20220524 - 083104
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220524 - 083104
