,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220503 - 201027
1,12320,CCS DC 150kW (ultra),1,4,20220503 - 201050
2,12949,CCS DC 150kW (ultra),7,16,20220503 - 201109
3,12950,CCS DC 150kW (ultra),6,8,20220503 - 201027
4,10000034,,,,20220503 - 201027
5,10000035,,,,20220503 - 201027
6,10000036,,,,20220503 - 201027
7,10000037,,,,20220503 - 201027
8,10000038,CCS DC 175kW (ultra),1,2,20220503 - 201110
9,10000038,CHAdeMO DC 75kW (fast),1,2,20220503 - 201110
10,10000039,CCS DC 175kW (ultra),4,4,20220503 - 201027
11,10000039,CHAdeMO DC 75kW (fast),4,4,20220503 - 201032
12,10000040,CCS DC 175kW (ultra),3,3,20220503 - 201050
13,10000040,CHAdeMO DC 75kW (fast),3,3,20220503 - 201051
14,10000041,CCS DC 175kW (ultra),2,3,20220503 - 201109
15,10000041,CHAdeMO DC 75kW (fast),2,3,20220503 - 201109
16,10000042,CCS DC 175kW (ultra),3,3,20220503 - 201027
17,10000042,CHAdeMO DC 75kW (fast),3,3,20220503 - 201027
18,10000043,,,,20220503 - 201027
19,10000044,,,,20220503 - 201027
20,10000045,CCS DC 150kW (ultra),0,2,20220503 - 201027
21,10000045,Type 2 AC 7.36kW (regular),0,1,20220503 - 201027
22,10000047,,,,20220503 - 201027
23,10000049,,,,20220503 - 201027
24,10000086,CCS DC 175kW (ultra),4,4,20220503 - 201051
25,10000086,CHAdeMO DC 175kW (ultra),4,4,20220503 - 201052
26,10000086,CCS DC 175kW (ultra),4,4,20220503 - 201051
27,10000086,CHAdeMO DC 175kW (ultra),4,4,20220503 - 201052
28,10000257,CCS DC 175kW (ultra),0,1,20220503 - 201109
29,10000257,CHAdeMO DC 75kW (fast),0,1,20220503 - 201109
