,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220425 - 061021
1,12320,CCS DC 150kW (ultra),2,4,20220425 - 061042
2,12949,CCS DC 150kW (ultra),13,16,20220425 - 061101
3,12950,CCS DC 150kW (ultra),7,8,20220425 - 061021
4,10000034,CCS DC 175kW (ultra),2,2,20220425 - 061042
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220425 - 061043
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220425 - 061046
7,10000035,CCS DC 270kW (ultra),7,8,20220425 - 061101
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220425 - 061102
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220425 - 061102
10,10000036,CCS DC 175kW (ultra),4,4,20220425 - 061021
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220425 - 061022
12,10000037,CCS DC 175kW (ultra),2,2,20220425 - 061042
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220425 - 061044
14,10000038,CCS DC 175kW (ultra),0,2,20220425 - 061102
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220425 - 061102
16,10000039,CCS DC 175kW (ultra),3,4,20220425 - 061021
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220425 - 061022
18,10000040,CCS DC 175kW (ultra),3,3,20220425 - 061042
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220425 - 061043
20,10000041,CCS DC 175kW (ultra),1,3,20220425 - 061101
21,10000041,CHAdeMO DC 75kW (fast),1,3,20220425 - 061102
22,10000042,CCS DC 175kW (ultra),2,3,20220425 - 061022
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220425 - 061024
24,10000043,CCS DC 175kW (ultra),4,4,20220425 - 061042
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220425 - 061044
26,10000044,CCS DC 175kW (ultra),4,4,20220425 - 061101
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220425 - 061102
28,10000045,CCS DC 150kW (ultra),0,2,20220425 - 061021
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220425 - 061022
30,10000047,CCS DC 175kW (ultra),4,4,20220425 - 061042
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220425 - 061042
32,10000049,CCS DC 175kW (ultra),4,4,20220425 - 061101
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220425 - 061102
34,10000086,CCS DC 175kW (ultra),4,4,20220425 - 061049
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220425 - 061050
36,10000086,CCS DC 175kW (ultra),4,4,20220425 - 061049
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220425 - 061050
38,10000257,CCS DC 175kW (ultra),0,1,20220425 - 061105
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220425 - 061105
