,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220412 - 054012
1,12320,CCS DC 150kW (ultra),2,4,20220412 - 054019
2,12949,CCS DC 150kW (ultra),15,16,20220412 - 054026
3,12950,CCS DC 150kW (ultra),7,8,20220412 - 054013
4,10000034,CCS DC 175kW (ultra),1,2,20220412 - 054020
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220412 - 054020
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220412 - 054020
7,10000035,CCS DC 270kW (ultra),4,7,20220412 - 054030
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220412 - 054030
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220412 - 054030
10,10000036,CCS DC 175kW (ultra),4,4,20220412 - 054013
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220412 - 054013
12,10000037,CCS DC 175kW (ultra),1,2,20220412 - 054019
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220412 - 054019
14,10000038,CCS DC 175kW (ultra),2,2,20220412 - 054026
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220412 - 054026
16,10000039,,,,20220412 - 054026
17,10000040,CCS DC 175kW (ultra),3,3,20220412 - 054025
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220412 - 054025
19,10000041,CCS DC 175kW (ultra),4,4,20220412 - 054034
20,10000041,CHAdeMO DC 75kW (fast),4,4,20220412 - 054034
21,10000042,CCS DC 175kW (ultra),3,3,20220412 - 054012
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220412 - 054012
23,10000043,CCS DC 175kW (ultra),3,4,20220412 - 054018
24,10000043,CHAdeMO DC 75kW (fast),3,4,20220412 - 054018
25,10000044,CCS DC 175kW (ultra),4,4,20220412 - 054025
26,10000044,CHAdeMO DC 75kW (fast),4,4,20220412 - 054025
27,10000045,CCS DC 150kW (ultra),0,2,20220412 - 054012
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220412 - 054012
29,10000047,CCS DC 175kW (ultra),4,4,20220412 - 054019
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220412 - 054019
31,10000049,CCS DC 175kW (ultra),4,4,20220412 - 054025
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220412 - 054025
33,10000086,CCS DC 175kW (ultra),4,4,20220412 - 054018
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220412 - 054018
35,10000086,CCS DC 175kW (ultra),4,4,20220412 - 054018
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220412 - 054018
37,10000257,CCS DC 175kW (ultra),1,1,20220412 - 054025
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220412 - 054026
