,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220413 - 234025
1,12320,,,,20220413 - 234025
2,12949,,,,20220413 - 234025
3,12950,CCS DC 150kW (ultra),7,8,20220413 - 234019
4,10000034,,,,20220413 - 234019
5,10000035,CCS DC 270kW (ultra),4,7,20220413 - 234100
6,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220413 - 234103
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220413 - 234103
8,10000036,,,,20220413 - 234103
9,10000037,,,,20220413 - 234103
10,10000038,,,,20220413 - 234103
11,10000039,CCS DC 175kW (ultra),4,4,20220413 - 234018
12,10000039,CHAdeMO DC 75kW (fast),4,4,20220413 - 234021
13,10000040,CCS DC 175kW (ultra),3,3,20220413 - 234044
14,10000040,CHAdeMO DC 75kW (fast),3,3,20220413 - 234046
15,10000041,CCS DC 175kW (ultra),4,4,20220413 - 234103
16,10000041,CHAdeMO DC 75kW (fast),4,4,20220413 - 234104
17,10000042,CCS DC 175kW (ultra),3,3,20220413 - 234026
18,10000042,CHAdeMO DC 75kW (fast),3,3,20220413 - 234029
19,10000043,,,,20220413 - 234029
20,10000044,,,,20220413 - 234029
21,10000045,CCS DC 150kW (ultra),0,2,20220413 - 234019
22,10000045,Type 2 AC 7.36kW (regular),0,1,20220413 - 234021
23,10000047,,,,20220413 - 234021
24,10000049,,,,20220413 - 234021
25,10000086,,,,20220413 - 234021
26,10000086,,,,20220413 - 234021
27,10000257,,,,20220413 - 234021
