,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220525 - 091034
1,12320,CCS DC 150kW (ultra),1,4,20220525 - 091059
2,12949,CCS DC 150kW (ultra),11,16,20220525 - 091115
3,12950,CCS DC 150kW (ultra),4,8,20220525 - 091034
4,10000034,CCS DC 175kW (ultra),2,2,20220525 - 091055
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220525 - 091058
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220525 - 091059
7,10000035,CCS DC 270kW (ultra),5,6,20220525 - 091118
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220525 - 091118
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220525 - 091118
10,10000036,CCS DC 175kW (ultra),3,4,20220525 - 091034
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220525 - 091035
12,10000037,CCS DC 175kW (ultra),2,2,20220525 - 091053
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220525 - 091054
14,10000038,CCS DC 175kW (ultra),0,2,20220525 - 091113
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220525 - 091115
16,10000039,CCS DC 175kW (ultra),2,4,20220525 - 091034
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220525 - 091035
18,10000040,CCS DC 175kW (ultra),3,3,20220525 - 091054
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220525 - 091055
20,10000041,CCS DC 175kW (ultra),2,3,20220525 - 091115
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220525 - 091116
22,10000042,,,,20220525 - 091116
23,10000043,,,,20220525 - 091116
24,10000044,,,,20220525 - 091116
25,10000045,CCS DC 150kW (ultra),0,2,20220525 - 091034
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220525 - 091035
27,10000047,CCS DC 175kW (ultra),3,4,20220525 - 091055
28,10000047,CHAdeMO DC 75kW (fast),3,4,20220525 - 091058
29,10000049,CCS DC 175kW (ultra),4,4,20220525 - 091116
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220525 - 091116
31,10000086,,,,20220525 - 091116
32,10000086,,,,20220525 - 091116
33,10000257,CCS DC 175kW (ultra),1,1,20220525 - 091115
34,10000257,CHAdeMO DC 75kW (fast),1,1,20220525 - 091116
