,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220512 - 195024
1,12320,,,,20220512 - 195024
2,12949,,,,20220512 - 195024
3,12950,CCS DC 150kW (ultra),6,8,20220512 - 195024
4,10000034,CCS DC 175kW (ultra),2,2,20220512 - 195045
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220512 - 195046
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220512 - 195048
7,10000035,,,,20220512 - 195048
8,10000036,CCS DC 175kW (ultra),4,4,20220512 - 195022
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220512 - 195023
10,10000037,,,,20220512 - 195023
11,10000038,CCS DC 175kW (ultra),1,2,20220512 - 195104
12,10000038,CHAdeMO DC 75kW (fast),1,2,20220512 - 195104
13,10000039,CCS DC 175kW (ultra),4,4,20220512 - 195022
14,10000039,CHAdeMO DC 75kW (fast),4,4,20220512 - 195023
15,10000040,CCS DC 175kW (ultra),3,3,20220512 - 195044
16,10000040,CHAdeMO DC 75kW (fast),3,3,20220512 - 195045
17,10000041,CCS DC 175kW (ultra),2,3,20220512 - 195104
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220512 - 195104
19,10000042,CCS DC 175kW (ultra),3,3,20220512 - 195024
20,10000042,CHAdeMO DC 75kW (fast),3,3,20220512 - 195025
21,10000043,CCS DC 175kW (ultra),4,4,20220512 - 195045
22,10000043,CHAdeMO DC 75kW (fast),4,4,20220512 - 195045
23,10000044,,,,20220512 - 195045
24,10000045,CCS DC 150kW (ultra),0,2,20220512 - 195024
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220512 - 195026
26,10000047,CCS DC 175kW (ultra),4,4,20220512 - 195045
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220512 - 195046
28,10000049,CCS DC 175kW (ultra),4,4,20220512 - 195104
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220512 - 195105
30,10000086,CCS DC 175kW (ultra),4,4,20220512 - 195045
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220512 - 195046
32,10000086,CCS DC 175kW (ultra),4,4,20220512 - 195045
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220512 - 195046
34,10000257,CCS DC 175kW (ultra),1,1,20220512 - 195105
35,10000257,CHAdeMO DC 75kW (fast),1,1,20220512 - 195105
