,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220410 - 074013
1,12320,CCS DC 150kW (ultra),3,4,20220410 - 074019
2,12949,CCS DC 150kW (ultra),13,16,20220410 - 074024
3,12950,CCS DC 150kW (ultra),5,8,20220410 - 074012
4,10000034,CCS DC 175kW (ultra),1,2,20220410 - 074020
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220410 - 074020
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220410 - 074020
7,10000035,CCS DC 270kW (ultra),7,7,20220410 - 074025
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220410 - 074025
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220410 - 074025
10,10000036,CCS DC 175kW (ultra),3,4,20220410 - 074010
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220410 - 074010
12,10000037,CCS DC 175kW (ultra),0,2,20220410 - 074016
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220410 - 074016
14,10000038,CCS DC 175kW (ultra),1,2,20220410 - 074023
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220410 - 074023
16,10000039,CCS DC 175kW (ultra),3,4,20220410 - 074010
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220410 - 074010
18,10000040,CCS DC 175kW (ultra),3,3,20220410 - 074016
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220410 - 074016
20,10000041,CCS DC 175kW (ultra),3,4,20220410 - 074019
21,10000041,CHAdeMO DC 75kW (fast),3,4,20220410 - 074020
22,10000042,CCS DC 175kW (ultra),3,3,20220410 - 074011
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220410 - 074011
24,10000043,CCS DC 175kW (ultra),4,4,20220410 - 074015
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220410 - 074015
26,10000044,CCS DC 175kW (ultra),4,4,20220410 - 074019
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220410 - 074020
28,10000045,CCS DC 150kW (ultra),0,2,20220410 - 074010
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220410 - 074010
30,10000047,CCS DC 175kW (ultra),4,4,20220410 - 074016
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220410 - 074016
32,10000049,CCS DC 175kW (ultra),4,4,20220410 - 074022
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220410 - 074022
34,10000086,CCS DC 175kW (ultra),4,4,20220410 - 074016
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220410 - 074016
36,10000086,CCS DC 175kW (ultra),4,4,20220410 - 074016
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220410 - 074016
38,10000257,CCS DC 175kW (ultra),1,1,20220410 - 074023
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220410 - 074024
