,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220514 - 083012
1,12320,CCS DC 150kW (ultra),2,4,20220514 - 083038
2,12949,CCS DC 150kW (ultra),12,16,20220514 - 083057
3,12950,CCS DC 150kW (ultra),7,8,20220514 - 083011
4,10000034,CCS DC 175kW (ultra),2,2,20220514 - 083033
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220514 - 083033
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220514 - 083034
7,10000035,,,,20220514 - 083034
8,10000036,CCS DC 175kW (ultra),4,4,20220514 - 083023
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220514 - 083024
10,10000037,CCS DC 175kW (ultra),2,2,20220514 - 083047
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220514 - 083048
12,10000038,CCS DC 175kW (ultra),1,2,20220514 - 083101
13,10000038,CHAdeMO DC 75kW (fast),1,2,20220514 - 083102
14,10000039,CCS DC 175kW (ultra),4,4,20220514 - 083017
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220514 - 083018
16,10000040,CCS DC 175kW (ultra),3,3,20220514 - 083045
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220514 - 083047
18,10000041,CCS DC 175kW (ultra),2,3,20220514 - 083104
19,10000041,CHAdeMO DC 75kW (fast),2,3,20220514 - 083105
20,10000042,,,,20220514 - 083105
21,10000043,CCS DC 175kW (ultra),4,4,20220514 - 083048
22,10000043,CHAdeMO DC 75kW (fast),4,4,20220514 - 083050
23,10000044,CCS DC 175kW (ultra),4,4,20220514 - 083106
24,10000044,CHAdeMO DC 75kW (fast),4,4,20220514 - 083106
25,10000045,CCS DC 150kW (ultra),0,2,20220514 - 083021
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220514 - 083022
27,10000047,CCS DC 175kW (ultra),4,4,20220514 - 083048
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220514 - 083048
29,10000049,CCS DC 175kW (ultra),4,4,20220514 - 083105
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220514 - 083105
31,10000086,CCS DC 175kW (ultra),4,4,20220514 - 083017
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220514 - 083018
33,10000086,CCS DC 175kW (ultra),4,4,20220514 - 083017
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220514 - 083018
35,10000257,CCS DC 175kW (ultra),1,1,20220514 - 083104
36,10000257,CHAdeMO DC 75kW (fast),1,1,20220514 - 083104
