,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220422 - 123018
1,12320,CCS DC 150kW (ultra),0,4,20220422 - 123037
2,12949,CCS DC 150kW (ultra),7,16,20220422 - 123057
3,12950,CCS DC 150kW (ultra),4,8,20220422 - 123019
4,10000034,CCS DC 175kW (ultra),0,2,20220422 - 123037
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220422 - 123039
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220422 - 123042
7,10000035,CCS DC 270kW (ultra),3,6,20220422 - 123058
8,10000035,CHAdeMO DC 62.5kW (fast),2,3,20220422 - 123059
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220422 - 123101
10,10000036,CCS DC 175kW (ultra),2,4,20220422 - 123024
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220422 - 123031
12,10000037,CCS DC 175kW (ultra),0,2,20220422 - 123048
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220422 - 123050
14,10000038,CCS DC 175kW (ultra),0,2,20220422 - 123105
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220422 - 123105
16,10000039,CCS DC 175kW (ultra),0,4,20220422 - 123018
17,10000039,CHAdeMO DC 75kW (fast),0,4,20220422 - 123020
18,10000040,CCS DC 175kW (ultra),3,3,20220422 - 123037
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220422 - 123039
20,10000041,CCS DC 175kW (ultra),2,3,20220422 - 123057
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220422 - 123058
22,10000042,CCS DC 175kW (ultra),2,3,20220422 - 123021
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220422 - 123024
24,10000043,CCS DC 175kW (ultra),4,4,20220422 - 123048
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220422 - 123050
26,10000044,CCS DC 175kW (ultra),4,4,20220422 - 123105
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220422 - 123105
28,10000045,CCS DC 150kW (ultra),0,2,20220422 - 123019
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220422 - 123022
30,10000047,CCS DC 175kW (ultra),4,4,20220422 - 123042
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220422 - 123043
32,10000049,CCS DC 175kW (ultra),4,4,20220422 - 123059
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220422 - 123101
34,10000086,CCS DC 175kW (ultra),4,4,20220422 - 123044
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220422 - 123046
36,10000086,CCS DC 175kW (ultra),4,4,20220422 - 123044
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220422 - 123046
38,10000257,CCS DC 175kW (ultra),0,1,20220422 - 123103
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220422 - 123103
