,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),0,4,20220520 - 172023
1,12320,CCS DC 150kW (ultra),0,4,20220520 - 172043
2,12949,CCS DC 150kW (ultra),8,16,20220520 - 172106
3,12950,,,,20220520 - 172106
4,10000034,CCS DC 175kW (ultra),2,2,20220520 - 172052
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220520 - 172053
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220520 - 172055
7,10000035,CCS DC 270kW (ultra),2,8,20220520 - 172111
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220520 - 172111
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220520 - 172111
10,10000036,CCS DC 175kW (ultra),1,4,20220520 - 172023
11,10000036,CHAdeMO DC 75kW (fast),1,4,20220520 - 172027
12,10000037,CCS DC 175kW (ultra),1,2,20220520 - 172052
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220520 - 172052
14,10000038,,,,20220520 - 172052
15,10000039,CCS DC 175kW (ultra),0,4,20220520 - 172023
16,10000039,CHAdeMO DC 75kW (fast),0,4,20220520 - 172027
17,10000040,,,,20220520 - 172027
18,10000041,CCS DC 175kW (ultra),1,3,20220520 - 172111
19,10000041,CHAdeMO DC 75kW (fast),1,3,20220520 - 172111
20,10000042,CCS DC 175kW (ultra),0,3,20220520 - 172026
21,10000042,CHAdeMO DC 75kW (fast),0,3,20220520 - 172029
22,10000043,CCS DC 175kW (ultra),2,4,20220520 - 172051
23,10000043,CHAdeMO DC 75kW (fast),2,4,20220520 - 172052
24,10000044,CCS DC 175kW (ultra),3,4,20220520 - 172111
25,10000044,CHAdeMO DC 75kW (fast),3,4,20220520 - 172111
26,10000045,CCS DC 150kW (ultra),0,2,20220520 - 172023
27,10000045,Type 2 AC 7.36kW (regular),0,1,20220520 - 172023
28,10000047,CCS DC 175kW (ultra),2,4,20220520 - 172043
29,10000047,CHAdeMO DC 75kW (fast),2,4,20220520 - 172047
30,10000049,CCS DC 175kW (ultra),3,4,20220520 - 172110
31,10000049,CHAdeMO DC 75kW (fast),3,4,20220520 - 172111
32,10000086,,,,20220520 - 172111
33,10000086,,,,20220520 - 172111
34,10000257,,,,20220520 - 172111
