,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220512 - 130011
1,12320,CCS DC 150kW (ultra),0,4,20220512 - 130017
2,12949,CCS DC 150kW (ultra),8,16,20220512 - 130022
3,12950,CCS DC 150kW (ultra),3,8,20220512 - 130012
4,10000034,CCS DC 175kW (ultra),2,2,20220512 - 130017
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220512 - 130018
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220512 - 130018
7,10000035,CCS DC 270kW (ultra),1,8,20220512 - 130024
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220512 - 130024
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220512 - 130024
10,10000036,CCS DC 175kW (ultra),4,4,20220512 - 130013
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220512 - 130013
12,10000037,CCS DC 175kW (ultra),2,2,20220512 - 130023
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220512 - 130023
14,10000038,CCS DC 175kW (ultra),1,2,20220512 - 130028
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220512 - 130028
16,10000039,CCS DC 175kW (ultra),4,4,20220512 - 130012
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220512 - 130012
18,10000040,CCS DC 175kW (ultra),3,3,20220512 - 130017
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220512 - 130017
20,10000041,CCS DC 175kW (ultra),2,3,20220512 - 130023
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220512 - 130023
22,10000042,CCS DC 175kW (ultra),3,3,20220512 - 130011
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220512 - 130011
24,10000043,CCS DC 175kW (ultra),4,4,20220512 - 130021
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220512 - 130021
26,10000044,CCS DC 175kW (ultra),4,4,20220512 - 130026
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220512 - 130026
28,10000045,CCS DC 150kW (ultra),0,2,20220512 - 130013
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220512 - 130013
30,10000047,CCS DC 175kW (ultra),4,4,20220512 - 130022
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220512 - 130022
32,10000049,CCS DC 175kW (ultra),4,4,20220512 - 130029
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220512 - 130029
34,10000086,CCS DC 175kW (ultra),4,4,20220512 - 130025
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220512 - 130025
36,10000086,CCS DC 175kW (ultra),4,4,20220512 - 130025
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220512 - 130025
38,10000257,CCS DC 175kW (ultra),1,1,20220512 - 130029
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220512 - 130029
