,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220516 - 080017
1,12320,CCS DC 150kW (ultra),4,4,20220516 - 080038
2,12949,CCS DC 150kW (ultra),4,16,20220516 - 080054
3,12950,CCS DC 150kW (ultra),8,8,20220516 - 080016
4,10000034,CCS DC 175kW (ultra),2,2,20220516 - 080043
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220516 - 080043
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220516 - 080044
7,10000035,CCS DC 270kW (ultra),1,8,20220516 - 080103
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220516 - 080104
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220516 - 080105
10,10000036,CCS DC 175kW (ultra),4,4,20220516 - 080024
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220516 - 080027
12,10000037,CCS DC 175kW (ultra),2,2,20220516 - 080049
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220516 - 080049
14,10000038,CCS DC 175kW (ultra),1,2,20220516 - 080105
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220516 - 080105
16,10000039,CCS DC 175kW (ultra),4,4,20220516 - 080028
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220516 - 080030
18,10000040,CCS DC 175kW (ultra),3,3,20220516 - 080049
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220516 - 080049
20,10000041,CCS DC 175kW (ultra),2,3,20220516 - 080106
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220516 - 080106
22,10000042,CCS DC 175kW (ultra),3,3,20220516 - 080023
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220516 - 080024
24,10000043,CCS DC 175kW (ultra),4,4,20220516 - 080043
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220516 - 080043
26,10000044,,,,20220516 - 080043
27,10000045,CCS DC 150kW (ultra),0,2,20220516 - 080023
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220516 - 080024
29,10000047,CCS DC 175kW (ultra),4,4,20220516 - 080043
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220516 - 080044
31,10000049,CCS DC 175kW (ultra),4,4,20220516 - 080104
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220516 - 080104
33,10000086,CCS DC 175kW (ultra),4,4,20220516 - 080049
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 080049
35,10000086,CCS DC 175kW (ultra),4,4,20220516 - 080049
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 080049
37,10000257,CCS DC 175kW (ultra),1,1,20220516 - 080104
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220516 - 080105
