,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220519 - 140022
1,12320,CCS DC 150kW (ultra),1,4,20220519 - 140046
2,12949,CCS DC 150kW (ultra),1,16,20220519 - 140105
3,12950,CCS DC 150kW (ultra),3,8,20220519 - 140022
4,10000034,CCS DC 175kW (ultra),1,2,20220519 - 140047
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220519 - 140048
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220519 - 140048
7,10000035,CCS DC 270kW (ultra),7,8,20220519 - 140105
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220519 - 140106
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220519 - 140107
10,10000036,CCS DC 175kW (ultra),2,4,20220519 - 140022
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220519 - 140024
12,10000037,CCS DC 175kW (ultra),1,2,20220519 - 140047
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220519 - 140048
14,10000038,CCS DC 175kW (ultra),0,2,20220519 - 140105
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220519 - 140106
16,10000039,CCS DC 175kW (ultra),2,4,20220519 - 140026
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220519 - 140030
18,10000040,CCS DC 175kW (ultra),3,3,20220519 - 140047
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220519 - 140048
20,10000041,CCS DC 175kW (ultra),1,3,20220519 - 140106
21,10000041,CHAdeMO DC 75kW (fast),1,3,20220519 - 140107
22,10000042,CCS DC 175kW (ultra),1,3,20220519 - 140035
23,10000042,CHAdeMO DC 75kW (fast),1,3,20220519 - 140036
24,10000043,CCS DC 175kW (ultra),4,4,20220519 - 140054
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220519 - 140055
26,10000044,CCS DC 175kW (ultra),4,4,20220519 - 140111
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220519 - 140112
28,10000045,CCS DC 150kW (ultra),0,2,20220519 - 140031
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220519 - 140033
30,10000047,CCS DC 175kW (ultra),4,4,20220519 - 140052
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220519 - 140052
32,10000049,CCS DC 175kW (ultra),4,4,20220519 - 140109
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220519 - 140110
34,10000086,CCS DC 175kW (ultra),4,4,20220519 - 140050
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 140052
36,10000086,CCS DC 175kW (ultra),4,4,20220519 - 140050
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 140052
38,10000257,CCS DC 175kW (ultra),1,1,20220519 - 140109
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220519 - 140109
