,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220513 - 215026
1,12320,,,,20220513 - 215026
2,12949,CCS DC 150kW (ultra),10,16,20220513 - 215106
3,12950,CCS DC 150kW (ultra),7,8,20220513 - 215022
4,10000034,CCS DC 175kW (ultra),2,2,20220513 - 215045
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220513 - 215047
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220513 - 215049
7,10000035,,,,20220513 - 215049
8,10000036,CCS DC 175kW (ultra),4,4,20220513 - 215022
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220513 - 215023
10,10000037,CCS DC 175kW (ultra),2,2,20220513 - 215047
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220513 - 215048
12,10000038,CCS DC 175kW (ultra),1,2,20220513 - 215107
13,10000038,CHAdeMO DC 75kW (fast),1,2,20220513 - 215107
14,10000039,CCS DC 175kW (ultra),4,4,20220513 - 215022
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220513 - 215024
16,10000040,,,,20220513 - 215024
17,10000041,CCS DC 175kW (ultra),2,3,20220513 - 215106
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220513 - 215107
19,10000042,CCS DC 175kW (ultra),3,3,20220513 - 215022
20,10000042,CHAdeMO DC 75kW (fast),3,3,20220513 - 215022
21,10000043,CCS DC 175kW (ultra),4,4,20220513 - 215046
22,10000043,CHAdeMO DC 75kW (fast),4,4,20220513 - 215048
23,10000044,CCS DC 175kW (ultra),4,4,20220513 - 215107
24,10000044,CHAdeMO DC 75kW (fast),4,4,20220513 - 215107
25,10000045,CCS DC 150kW (ultra),0,2,20220513 - 215022
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220513 - 215022
27,10000047,,,,20220513 - 215022
28,10000049,,,,20220513 - 215022
29,10000086,CCS DC 175kW (ultra),4,4,20220513 - 215049
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220513 - 215049
31,10000086,CCS DC 175kW (ultra),4,4,20220513 - 215049
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220513 - 215049
33,10000257,CCS DC 175kW (ultra),1,1,20220513 - 215107
34,10000257,CHAdeMO DC 75kW (fast),1,1,20220513 - 215108
