,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),0,4,20220428 - 134014
1,12320,CCS DC 150kW (ultra),0,4,20220428 - 134018
2,12949,CCS DC 150kW (ultra),9,16,20220428 - 134023
3,12950,CCS DC 150kW (ultra),7,8,20220428 - 134014
4,10000034,CCS DC 175kW (ultra),2,2,20220428 - 134018
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220428 - 134019
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220428 - 134019
7,10000035,CCS DC 270kW (ultra),6,8,20220428 - 134025
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220428 - 134025
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220428 - 134026
10,10000036,CCS DC 175kW (ultra),2,4,20220428 - 134016
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220428 - 134016
12,10000037,CCS DC 175kW (ultra),1,2,20220428 - 134024
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220428 - 134024
14,10000038,CCS DC 175kW (ultra),0,2,20220428 - 134029
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220428 - 134029
16,10000039,CCS DC 175kW (ultra),3,4,20220428 - 134015
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220428 - 134015
18,10000040,CCS DC 175kW (ultra),3,3,20220428 - 134021
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220428 - 134021
20,10000041,CCS DC 175kW (ultra),2,3,20220428 - 134027
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220428 - 134027
22,10000042,CCS DC 175kW (ultra),2,3,20220428 - 134015
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220428 - 134015
24,10000043,CCS DC 175kW (ultra),4,4,20220428 - 134020
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220428 - 134021
26,10000044,CCS DC 175kW (ultra),3,4,20220428 - 134029
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220428 - 134029
28,10000045,CCS DC 150kW (ultra),0,2,20220428 - 134014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220428 - 134014
30,10000047,CCS DC 175kW (ultra),3,4,20220428 - 134022
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220428 - 134022
32,10000049,CCS DC 175kW (ultra),3,4,20220428 - 134029
33,10000049,CHAdeMO DC 75kW (fast),3,4,20220428 - 134029
34,10000086,CCS DC 175kW (ultra),4,4,20220428 - 134020
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220428 - 134020
36,10000086,CCS DC 175kW (ultra),4,4,20220428 - 134020
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220428 - 134020
38,10000257,CCS DC 175kW (ultra),1,1,20220428 - 134024
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220428 - 134024
