,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),0,4,20220410 - 205013
1,12320,CCS DC 150kW (ultra),2,4,20220410 - 205018
2,12949,CCS DC 150kW (ultra),3,16,20220410 - 205023
3,12950,CCS DC 150kW (ultra),5,8,20220410 - 205014
4,10000034,,,,20220410 - 205014
5,10000035,CCS DC 270kW (ultra),2,7,20220410 - 205030
6,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220410 - 205030
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220410 - 205030
8,10000036,CCS DC 175kW (ultra),2,4,20220410 - 205013
9,10000036,CHAdeMO DC 75kW (fast),2,4,20220410 - 205013
10,10000037,CCS DC 175kW (ultra),2,2,20220410 - 205019
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220410 - 205019
12,10000038,CCS DC 175kW (ultra),0,2,20220410 - 205025
13,10000038,CHAdeMO DC 75kW (fast),0,2,20220410 - 205025
14,10000039,CCS DC 175kW (ultra),4,4,20220410 - 205013
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220410 - 205013
16,10000040,CCS DC 175kW (ultra),3,3,20220410 - 205018
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220410 - 205018
18,10000041,CCS DC 175kW (ultra),2,4,20220410 - 205023
19,10000041,CHAdeMO DC 75kW (fast),2,4,20220410 - 205023
20,10000042,CCS DC 175kW (ultra),3,3,20220410 - 205013
21,10000042,CHAdeMO DC 75kW (fast),3,3,20220410 - 205013
22,10000043,CCS DC 175kW (ultra),2,4,20220410 - 205018
23,10000043,CHAdeMO DC 75kW (fast),2,4,20220410 - 205018
24,10000044,CCS DC 175kW (ultra),4,4,20220410 - 205024
25,10000044,CHAdeMO DC 75kW (fast),4,4,20220410 - 205025
26,10000045,CCS DC 150kW (ultra),0,2,20220410 - 205012
27,10000045,Type 2 AC 7.36kW (regular),0,1,20220410 - 205012
28,10000047,CCS DC 175kW (ultra),3,4,20220410 - 205016
29,10000047,CHAdeMO DC 75kW (fast),3,4,20220410 - 205017
30,10000049,CCS DC 175kW (ultra),4,4,20220410 - 205022
31,10000049,CHAdeMO DC 75kW (fast),4,4,20220410 - 205023
32,10000086,CCS DC 175kW (ultra),3,4,20220410 - 205020
33,10000086,CHAdeMO DC 175kW (ultra),3,4,20220410 - 205020
34,10000086,CCS DC 175kW (ultra),3,4,20220410 - 205020
35,10000086,CHAdeMO DC 175kW (ultra),3,4,20220410 - 205020
36,10000257,CCS DC 175kW (ultra),1,1,20220410 - 205025
37,10000257,CHAdeMO DC 75kW (fast),1,1,20220410 - 205025
