,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220531 - 133015
1,12320,CCS DC 150kW (ultra),0,4,20220531 - 133021
2,12949,CCS DC 150kW (ultra),5,16,20220531 - 133031
3,12950,CCS DC 150kW (ultra),4,8,20220531 - 133018
4,10000034,CCS DC 175kW (ultra),0,2,20220531 - 133028
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220531 - 133029
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220531 - 133029
7,10000035,CCS DC 235kW (ultra),1,10,20220531 - 133036
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220531 - 133036
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220531 - 133036
10,10000036,CCS DC 175kW (ultra),3,4,20220531 - 133020
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220531 - 133020
12,10000037,CCS DC 175kW (ultra),2,2,20220531 - 133030
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220531 - 133030
14,10000038,CCS DC 175kW (ultra),0,2,20220531 - 133037
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220531 - 133037
16,10000039,CCS DC 175kW (ultra),2,4,20220531 - 133018
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220531 - 133018
18,10000040,CCS DC 175kW (ultra),2,2,20220531 - 133028
19,10000040,CHAdeMO DC 75kW (fast),2,2,20220531 - 133028
20,10000041,CCS DC 175kW (ultra),3,3,20220531 - 133035
21,10000041,CHAdeMO DC 75kW (fast),3,3,20220531 - 133035
22,10000042,CCS DC 175kW (ultra),2,3,20220531 - 133015
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220531 - 133016
24,10000043,CCS DC 175kW (ultra),4,4,20220531 - 133020
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220531 - 133021
26,10000044,CCS DC 175kW (ultra),3,3,20220531 - 133028
27,10000044,CHAdeMO DC 75kW (fast),3,3,20220531 - 133029
28,10000045,CCS DC 150kW (ultra),0,2,20220531 - 133017
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220531 - 133017
30,10000047,CCS DC 175kW (ultra),2,4,20220531 - 133028
31,10000047,CHAdeMO DC 75kW (fast),2,4,20220531 - 133029
32,10000049,CCS DC 175kW (ultra),4,4,20220531 - 133035
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220531 - 133035
34,10000086,CCS DC 175kW (ultra),4,4,20220531 - 133032
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220531 - 133032
36,10000086,CCS DC 175kW (ultra),4,4,20220531 - 133032
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220531 - 133032
38,10000257,CCS DC 175kW (ultra),0,1,20220531 - 133040
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220531 - 133041
