,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220519 - 092025
1,12320,CCS DC 150kW (ultra),2,4,20220519 - 092045
2,12949,,,,20220519 - 092045
3,12950,,,,20220519 - 092045
4,10000034,CCS DC 175kW (ultra),2,2,20220519 - 092048
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220519 - 092049
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220519 - 092049
7,10000035,CCS DC 270kW (ultra),4,8,20220519 - 092106
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220519 - 092107
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220519 - 092108
10,10000036,CCS DC 175kW (ultra),3,4,20220519 - 092016
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220519 - 092018
12,10000037,CCS DC 175kW (ultra),1,2,20220519 - 092045
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220519 - 092045
14,10000038,CCS DC 175kW (ultra),0,2,20220519 - 092106
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220519 - 092106
16,10000039,CCS DC 175kW (ultra),1,4,20220519 - 092016
17,10000039,CHAdeMO DC 75kW (fast),1,4,20220519 - 092020
18,10000040,CCS DC 175kW (ultra),3,3,20220519 - 092045
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220519 - 092045
20,10000041,CCS DC 175kW (ultra),2,3,20220519 - 092106
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220519 - 092107
22,10000042,CCS DC 175kW (ultra),0,3,20220519 - 092020
23,10000042,CHAdeMO DC 75kW (fast),0,3,20220519 - 092025
24,10000043,CCS DC 175kW (ultra),4,4,20220519 - 092045
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220519 - 092045
26,10000044,,,,20220519 - 092045
27,10000045,CCS DC 150kW (ultra),0,2,20220519 - 092032
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220519 - 092039
29,10000047,CCS DC 175kW (ultra),2,4,20220519 - 092103
30,10000047,CHAdeMO DC 75kW (fast),2,4,20220519 - 092105
31,10000049,CCS DC 175kW (ultra),4,4,20220519 - 092114
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220519 - 092114
33,10000086,CCS DC 175kW (ultra),4,4,20220519 - 092102
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 092103
35,10000086,CCS DC 175kW (ultra),4,4,20220519 - 092102
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 092103
37,10000257,CCS DC 175kW (ultra),1,1,20220519 - 092113
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220519 - 092113
