,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220516 - 160019
1,12320,CCS DC 150kW (ultra),0,4,20220516 - 160042
2,12949,CCS DC 150kW (ultra),6,16,20220516 - 160103
3,12950,CCS DC 150kW (ultra),2,8,20220516 - 160018
4,10000034,CCS DC 175kW (ultra),2,2,20220516 - 160038
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220516 - 160042
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220516 - 160045
7,10000035,,,,20220516 - 160045
8,10000036,CCS DC 175kW (ultra),2,4,20220516 - 160025
9,10000036,CHAdeMO DC 75kW (fast),2,4,20220516 - 160027
10,10000037,CCS DC 175kW (ultra),1,2,20220516 - 160050
11,10000037,CHAdeMO DC 75kW (fast),1,2,20220516 - 160051
12,10000038,CCS DC 175kW (ultra),0,2,20220516 - 160106
13,10000038,CHAdeMO DC 75kW (fast),0,2,20220516 - 160106
14,10000039,CCS DC 175kW (ultra),3,4,20220516 - 160019
15,10000039,CHAdeMO DC 75kW (fast),3,4,20220516 - 160022
16,10000040,,,,20220516 - 160022
17,10000041,CCS DC 175kW (ultra),2,3,20220516 - 160103
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220516 - 160104
19,10000042,CCS DC 175kW (ultra),2,3,20220516 - 160025
20,10000042,CHAdeMO DC 75kW (fast),2,3,20220516 - 160027
21,10000043,CCS DC 175kW (ultra),4,4,20220516 - 160050
22,10000043,CHAdeMO DC 75kW (fast),4,4,20220516 - 160050
23,10000044,CCS DC 175kW (ultra),4,4,20220516 - 160106
24,10000044,CHAdeMO DC 75kW (fast),4,4,20220516 - 160106
25,10000045,CCS DC 150kW (ultra),0,2,20220516 - 160022
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220516 - 160025
27,10000047,,,,20220516 - 160025
28,10000049,CCS DC 175kW (ultra),4,4,20220516 - 160103
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220516 - 160104
30,10000086,CCS DC 175kW (ultra),4,4,20220516 - 160019
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 160022
32,10000086,CCS DC 175kW (ultra),4,4,20220516 - 160019
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 160022
34,10000257,CCS DC 175kW (ultra),1,1,20220516 - 160055
35,10000257,CHAdeMO DC 75kW (fast),1,1,20220516 - 160056
