,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220524 - 184025
1,12320,CCS DC 150kW (ultra),0,4,20220524 - 184045
2,12949,CCS DC 150kW (ultra),8,16,20220524 - 184104
3,12950,CCS DC 150kW (ultra),4,8,20220524 - 184024
4,10000034,,,,20220524 - 184024
5,10000035,CCS DC 270kW (ultra),5,6,20220524 - 184104
6,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220524 - 184104
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220524 - 184105
8,10000036,CCS DC 175kW (ultra),3,4,20220524 - 184027
9,10000036,CHAdeMO DC 75kW (fast),3,4,20220524 - 184028
10,10000037,CCS DC 175kW (ultra),0,2,20220524 - 184045
11,10000037,CHAdeMO DC 75kW (fast),0,2,20220524 - 184045
12,10000038,CCS DC 175kW (ultra),1,2,20220524 - 184105
13,10000038,CHAdeMO DC 75kW (fast),1,2,20220524 - 184105
14,10000039,CCS DC 175kW (ultra),3,4,20220524 - 184024
15,10000039,CHAdeMO DC 75kW (fast),3,4,20220524 - 184024
16,10000040,CCS DC 175kW (ultra),3,3,20220524 - 184045
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220524 - 184046
18,10000041,CCS DC 175kW (ultra),2,3,20220524 - 184104
19,10000041,CHAdeMO DC 75kW (fast),2,3,20220524 - 184104
20,10000042,CCS DC 175kW (ultra),2,3,20220524 - 184024
21,10000042,CHAdeMO DC 75kW (fast),2,3,20220524 - 184025
22,10000043,,,,20220524 - 184025
23,10000044,,,,20220524 - 184025
24,10000045,CCS DC 150kW (ultra),0,2,20220524 - 184023
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220524 - 184024
26,10000047,CCS DC 175kW (ultra),4,4,20220524 - 184045
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220524 - 184045
28,10000049,CCS DC 175kW (ultra),4,4,20220524 - 184104
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220524 - 184104
30,10000086,CCS DC 175kW (ultra),4,4,20220524 - 184024
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 184028
32,10000086,CCS DC 175kW (ultra),4,4,20220524 - 184024
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 184028
34,10000257,CCS DC 175kW (ultra),0,1,20220524 - 184104
35,10000257,CHAdeMO DC 75kW (fast),0,1,20220524 - 184104
