,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220520 - 035025
1,12320,CCS DC 150kW (ultra),4,4,20220520 - 035048
2,12949,CCS DC 150kW (ultra),15,16,20220520 - 035107
3,12950,CCS DC 150kW (ultra),8,8,20220520 - 035025
4,10000034,,,,20220520 - 035025
5,10000035,CCS DC 270kW (ultra),7,8,20220520 - 035107
6,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220520 - 035108
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220520 - 035108
8,10000036,CCS DC 175kW (ultra),4,4,20220520 - 035025
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220520 - 035028
10,10000037,CCS DC 175kW (ultra),2,2,20220520 - 035049
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220520 - 035050
12,10000038,CCS DC 175kW (ultra),2,2,20220520 - 035108
13,10000038,CHAdeMO DC 75kW (fast),2,2,20220520 - 035108
14,10000039,CCS DC 175kW (ultra),4,4,20220520 - 035025
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220520 - 035028
16,10000040,CCS DC 175kW (ultra),3,3,20220520 - 035049
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220520 - 035050
18,10000041,CCS DC 175kW (ultra),2,3,20220520 - 035108
19,10000041,CHAdeMO DC 75kW (fast),2,3,20220520 - 035108
20,10000042,CCS DC 175kW (ultra),3,3,20220520 - 035025
21,10000042,CHAdeMO DC 75kW (fast),3,3,20220520 - 035027
22,10000043,CCS DC 175kW (ultra),4,4,20220520 - 035049
23,10000043,CHAdeMO DC 75kW (fast),4,4,20220520 - 035050
24,10000044,,,,20220520 - 035050
25,10000045,,,,20220520 - 035050
26,10000047,,,,20220520 - 035050
27,10000049,,,,20220520 - 035050
28,10000086,CCS DC 175kW (ultra),4,4,20220520 - 035025
29,10000086,CHAdeMO DC 175kW (ultra),4,4,20220520 - 035028
30,10000086,CCS DC 175kW (ultra),4,4,20220520 - 035025
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220520 - 035028
32,10000257,,,,20220520 - 035028
