,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220503 - 061024
1,12320,,,,20220503 - 061024
2,12949,,,,20220503 - 061024
3,12950,CCS DC 150kW (ultra),8,8,20220503 - 061024
4,10000034,CCS DC 175kW (ultra),2,2,20220503 - 061049
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220503 - 061050
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220503 - 061050
7,10000035,CCS DC 270kW (ultra),3,6,20220503 - 061106
8,10000035,CHAdeMO DC 62.5kW (fast),3,3,20220503 - 061107
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220503 - 061107
10,10000036,CCS DC 175kW (ultra),3,4,20220503 - 061024
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220503 - 061027
12,10000037,,,,20220503 - 061027
13,10000038,CCS DC 175kW (ultra),0,2,20220503 - 061106
14,10000038,CHAdeMO DC 75kW (fast),0,2,20220503 - 061106
15,10000039,CCS DC 175kW (ultra),4,4,20220503 - 061024
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220503 - 061030
17,10000040,CCS DC 175kW (ultra),3,3,20220503 - 061049
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220503 - 061050
19,10000041,CCS DC 175kW (ultra),2,3,20220503 - 061107
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220503 - 061107
21,10000042,,,,20220503 - 061107
22,10000043,,,,20220503 - 061107
23,10000044,CCS DC 175kW (ultra),4,4,20220503 - 061106
24,10000044,CHAdeMO DC 75kW (fast),4,4,20220503 - 061107
25,10000045,CCS DC 150kW (ultra),0,2,20220503 - 061029
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220503 - 061030
27,10000047,CCS DC 175kW (ultra),4,4,20220503 - 061049
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220503 - 061050
29,10000049,,,,20220503 - 061050
30,10000086,CCS DC 175kW (ultra),4,4,20220503 - 061049
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220503 - 061050
32,10000086,CCS DC 175kW (ultra),4,4,20220503 - 061049
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220503 - 061050
34,10000257,CCS DC 175kW (ultra),0,1,20220503 - 061107
35,10000257,CHAdeMO DC 75kW (fast),0,1,20220503 - 061107
