,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220514 - 043022
1,12320,CCS DC 150kW (ultra),3,4,20220514 - 043043
2,12949,CCS DC 150kW (ultra),16,16,20220514 - 043103
3,12950,CCS DC 150kW (ultra),8,8,20220514 - 043022
4,10000034,CCS DC 175kW (ultra),2,2,20220514 - 043043
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220514 - 043043
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220514 - 043045
7,10000035,CCS DC 270kW (ultra),1,8,20220514 - 043104
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220514 - 043105
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220514 - 043105
10,10000036,CCS DC 175kW (ultra),4,4,20220514 - 043022
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220514 - 043028
12,10000037,CCS DC 175kW (ultra),2,2,20220514 - 043051
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220514 - 043052
14,10000038,CCS DC 175kW (ultra),1,2,20220514 - 043108
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220514 - 043109
16,10000039,CCS DC 175kW (ultra),4,4,20220514 - 043028
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220514 - 043031
18,10000040,CCS DC 175kW (ultra),3,3,20220514 - 043055
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220514 - 043058
20,10000041,CCS DC 175kW (ultra),2,3,20220514 - 043110
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220514 - 043110
22,10000042,CCS DC 175kW (ultra),3,3,20220514 - 043022
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220514 - 043026
24,10000043,,,,20220514 - 043026
25,10000044,CCS DC 175kW (ultra),4,4,20220514 - 043104
26,10000044,CHAdeMO DC 75kW (fast),4,4,20220514 - 043105
27,10000045,CCS DC 150kW (ultra),0,2,20220514 - 043020
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220514 - 043022
29,10000047,CCS DC 175kW (ultra),4,4,20220514 - 043043
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220514 - 043043
31,10000049,CCS DC 175kW (ultra),4,4,20220514 - 043104
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220514 - 043104
33,10000086,CCS DC 175kW (ultra),4,4,20220514 - 043043
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220514 - 043044
35,10000086,CCS DC 175kW (ultra),4,4,20220514 - 043043
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220514 - 043044
37,10000257,CCS DC 175kW (ultra),1,1,20220514 - 043103
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220514 - 043104
