,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220514 - 032019
1,12320,CCS DC 150kW (ultra),4,4,20220514 - 032043
2,12949,CCS DC 150kW (ultra),14,16,20220514 - 032059
3,12950,CCS DC 150kW (ultra),8,8,20220514 - 032015
4,10000034,,,,20220514 - 032015
5,10000035,CCS DC 270kW (ultra),1,8,20220514 - 032056
6,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220514 - 032058
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220514 - 032059
8,10000036,CCS DC 175kW (ultra),4,4,20220514 - 032028
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220514 - 032030
10,10000037,CCS DC 175kW (ultra),2,2,20220514 - 032051
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220514 - 032052
12,10000038,CCS DC 175kW (ultra),1,2,20220514 - 032106
13,10000038,CHAdeMO DC 75kW (fast),1,2,20220514 - 032106
14,10000039,,,,20220514 - 032106
15,10000040,CCS DC 175kW (ultra),3,3,20220514 - 032045
16,10000040,CHAdeMO DC 75kW (fast),3,3,20220514 - 032047
17,10000041,,,,20220514 - 032047
18,10000042,CCS DC 175kW (ultra),3,3,20220514 - 032019
19,10000042,CHAdeMO DC 75kW (fast),3,3,20220514 - 032022
20,10000043,CCS DC 175kW (ultra),4,4,20220514 - 032043
21,10000043,CHAdeMO DC 75kW (fast),4,4,20220514 - 032044
22,10000044,CCS DC 175kW (ultra),4,4,20220514 - 032106
23,10000044,CHAdeMO DC 75kW (fast),4,4,20220514 - 032106
24,10000045,,,,20220514 - 032106
25,10000047,CCS DC 175kW (ultra),4,4,20220514 - 032047
26,10000047,CHAdeMO DC 75kW (fast),4,4,20220514 - 032048
27,10000049,CCS DC 175kW (ultra),4,4,20220514 - 032105
28,10000049,CHAdeMO DC 75kW (fast),4,4,20220514 - 032105
29,10000086,CCS DC 175kW (ultra),4,4,20220514 - 032044
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220514 - 032045
31,10000086,CCS DC 175kW (ultra),4,4,20220514 - 032044
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220514 - 032045
33,10000257,CCS DC 175kW (ultra),1,1,20220514 - 032103
34,10000257,CHAdeMO DC 75kW (fast),1,1,20220514 - 032103
