,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220515 - 080028
1,12320,CCS DC 150kW (ultra),2,4,20220515 - 080048
2,12949,,,,20220515 - 080048
3,12950,CCS DC 150kW (ultra),8,8,20220515 - 080019
4,10000034,CCS DC 175kW (ultra),2,2,20220515 - 080042
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220515 - 080044
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220515 - 080045
7,10000035,CCS DC 270kW (ultra),1,8,20220515 - 080102
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220515 - 080103
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220515 - 080103
10,10000036,CCS DC 175kW (ultra),4,4,20220515 - 080016
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220515 - 080017
12,10000037,,,,20220515 - 080017
13,10000038,CCS DC 175kW (ultra),1,2,20220515 - 080101
14,10000038,CHAdeMO DC 75kW (fast),1,2,20220515 - 080102
15,10000039,CCS DC 175kW (ultra),4,4,20220515 - 080021
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220515 - 080023
17,10000040,CCS DC 175kW (ultra),3,3,20220515 - 080044
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220515 - 080045
19,10000041,CCS DC 175kW (ultra),2,3,20220515 - 080104
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220515 - 080104
21,10000042,CCS DC 175kW (ultra),3,3,20220515 - 080019
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220515 - 080021
23,10000043,,,,20220515 - 080021
24,10000044,,,,20220515 - 080021
25,10000045,CCS DC 150kW (ultra),0,2,20220515 - 080021
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220515 - 080023
27,10000047,,,,20220515 - 080023
28,10000049,,,,20220515 - 080023
29,10000086,CCS DC 175kW (ultra),4,4,20220515 - 080038
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220515 - 080042
31,10000086,CCS DC 175kW (ultra),4,4,20220515 - 080038
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220515 - 080042
33,10000257,CCS DC 175kW (ultra),1,1,20220515 - 080102
34,10000257,CHAdeMO DC 75kW (fast),1,1,20220515 - 080102
