,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220426 - 041026
1,12320,CCS DC 150kW (ultra),4,4,20220426 - 041046
2,12949,CCS DC 150kW (ultra),14,16,20220426 - 041107
3,12950,CCS DC 150kW (ultra),7,8,20220426 - 041027
4,10000034,CCS DC 175kW (ultra),2,2,20220426 - 041047
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220426 - 041048
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220426 - 041049
7,10000035,CCS DC 270kW (ultra),8,8,20220426 - 041108
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220426 - 041108
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220426 - 041108
10,10000036,CCS DC 175kW (ultra),4,4,20220426 - 041027
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220426 - 041027
12,10000037,CCS DC 175kW (ultra),2,2,20220426 - 041048
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220426 - 041049
14,10000038,CCS DC 175kW (ultra),2,2,20220426 - 041108
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220426 - 041108
16,10000039,CCS DC 175kW (ultra),4,4,20220426 - 041030
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220426 - 041033
18,10000040,CCS DC 175kW (ultra),3,3,20220426 - 041054
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220426 - 041055
20,10000041,CCS DC 175kW (ultra),2,3,20220426 - 041111
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220426 - 041111
22,10000042,CCS DC 175kW (ultra),3,3,20220426 - 041027
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220426 - 041028
24,10000043,CCS DC 175kW (ultra),4,4,20220426 - 041048
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220426 - 041049
26,10000044,CCS DC 175kW (ultra),4,4,20220426 - 041108
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220426 - 041108
28,10000045,CCS DC 150kW (ultra),0,2,20220426 - 041027
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220426 - 041027
30,10000047,CCS DC 175kW (ultra),4,4,20220426 - 041048
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220426 - 041049
32,10000049,CCS DC 175kW (ultra),4,4,20220426 - 041107
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220426 - 041108
34,10000086,CCS DC 175kW (ultra),4,4,20220426 - 041047
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220426 - 041048
36,10000086,CCS DC 175kW (ultra),4,4,20220426 - 041047
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220426 - 041048
38,10000257,CCS DC 175kW (ultra),1,1,20220426 - 041107
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220426 - 041108
