,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220525 - 132013
1,12320,CCS DC 150kW (ultra),0,4,20220525 - 132019
2,12949,CCS DC 150kW (ultra),8,16,20220525 - 132026
3,12950,CCS DC 150kW (ultra),3,8,20220525 - 132023
4,10000034,CCS DC 175kW (ultra),0,2,20220525 - 132029
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220525 - 132029
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220525 - 132030
7,10000035,CCS DC 270kW (ultra),3,6,20220525 - 132033
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220525 - 132033
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220525 - 132034
10,10000036,CCS DC 175kW (ultra),2,4,20220525 - 132014
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220525 - 132014
12,10000037,CCS DC 175kW (ultra),1,2,20220525 - 132019
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220525 - 132019
14,10000038,CCS DC 175kW (ultra),0,2,20220525 - 132024
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220525 - 132025
16,10000039,CCS DC 175kW (ultra),3,4,20220525 - 132015
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220525 - 132015
18,10000040,CCS DC 175kW (ultra),3,3,20220525 - 132020
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220525 - 132020
20,10000041,CCS DC 175kW (ultra),0,3,20220525 - 132027
21,10000041,CHAdeMO DC 75kW (fast),0,3,20220525 - 132027
22,10000042,CCS DC 175kW (ultra),2,3,20220525 - 132013
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220525 - 132013
24,10000043,CCS DC 175kW (ultra),3,4,20220525 - 132020
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220525 - 132020
26,10000044,CCS DC 175kW (ultra),4,4,20220525 - 132026
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220525 - 132026
28,10000045,CCS DC 150kW (ultra),0,2,20220525 - 132017
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220525 - 132018
30,10000047,CCS DC 175kW (ultra),3,4,20220525 - 132029
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220525 - 132029
32,10000049,CCS DC 175kW (ultra),3,4,20220525 - 132033
33,10000049,CHAdeMO DC 75kW (fast),3,4,20220525 - 132033
34,10000086,CCS DC 175kW (ultra),4,4,20220525 - 132019
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220525 - 132019
36,10000086,CCS DC 175kW (ultra),4,4,20220525 - 132019
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220525 - 132019
38,10000257,CCS DC 175kW (ultra),1,1,20220525 - 132026
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220525 - 132026
