,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220415 - 044014
1,12320,CCS DC 150kW (ultra),4,4,20220415 - 044018
2,12949,CCS DC 150kW (ultra),16,16,20220415 - 044025
3,12950,CCS DC 150kW (ultra),7,8,20220415 - 044013
4,10000034,CCS DC 175kW (ultra),2,2,20220415 - 044019
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220415 - 044019
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220415 - 044020
7,10000035,CCS DC 270kW (ultra),4,5,20220415 - 044027
8,10000035,CHAdeMO DC 62.5kW (fast),3,3,20220415 - 044027
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220415 - 044027
10,10000036,CCS DC 175kW (ultra),4,4,20220415 - 044012
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220415 - 044012
12,10000037,CCS DC 175kW (ultra),2,2,20220415 - 044018
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220415 - 044018
14,10000038,CCS DC 175kW (ultra),1,2,20220415 - 044025
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220415 - 044025
16,10000039,CCS DC 175kW (ultra),4,4,20220415 - 044015
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220415 - 044015
18,10000040,CCS DC 175kW (ultra),3,3,20220415 - 044020
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220415 - 044020
20,10000041,CCS DC 175kW (ultra),3,4,20220415 - 044028
21,10000041,CHAdeMO DC 75kW (fast),3,4,20220415 - 044028
22,10000042,CCS DC 175kW (ultra),3,3,20220415 - 044015
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220415 - 044015
24,10000043,CCS DC 175kW (ultra),4,4,20220415 - 044021
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220415 - 044021
26,10000044,CCS DC 175kW (ultra),4,4,20220415 - 044026
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220415 - 044026
28,10000045,CCS DC 150kW (ultra),0,2,20220415 - 044012
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220415 - 044013
30,10000047,CCS DC 175kW (ultra),4,4,20220415 - 044021
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220415 - 044021
32,10000049,CCS DC 175kW (ultra),4,4,20220415 - 044026
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220415 - 044026
34,10000086,CCS DC 175kW (ultra),4,4,20220415 - 044018
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220415 - 044018
36,10000086,CCS DC 175kW (ultra),4,4,20220415 - 044018
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220415 - 044018
38,10000257,CCS DC 175kW (ultra),1,1,20220415 - 044022
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220415 - 044023
