,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220512 - 021031
1,12320,CCS DC 150kW (ultra),3,4,20220512 - 021051
2,12949,CCS DC 150kW (ultra),15,16,20220512 - 021107
3,12950,CCS DC 150kW (ultra),8,8,20220512 - 021019
4,10000034,,,,20220512 - 021019
5,10000035,CCS DC 270kW (ultra),8,8,20220512 - 021102
6,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220512 - 021103
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220512 - 021103
8,10000036,,,,20220512 - 021103
9,10000037,CCS DC 175kW (ultra),2,2,20220512 - 021051
10,10000037,CHAdeMO DC 75kW (fast),2,2,20220512 - 021051
11,10000038,CCS DC 175kW (ultra),2,2,20220512 - 021106
12,10000038,CHAdeMO DC 75kW (fast),2,2,20220512 - 021106
13,10000039,CCS DC 175kW (ultra),4,4,20220512 - 021023
14,10000039,CHAdeMO DC 75kW (fast),4,4,20220512 - 021024
15,10000040,CCS DC 175kW (ultra),3,3,20220512 - 021045
16,10000040,CHAdeMO DC 75kW (fast),3,3,20220512 - 021046
17,10000041,CCS DC 175kW (ultra),2,3,20220512 - 021104
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220512 - 021104
19,10000042,CCS DC 175kW (ultra),3,3,20220512 - 021018
20,10000042,CHAdeMO DC 75kW (fast),3,3,20220512 - 021020
21,10000043,,,,20220512 - 021020
22,10000044,CCS DC 175kW (ultra),4,4,20220512 - 021057
23,10000044,CHAdeMO DC 75kW (fast),4,4,20220512 - 021057
24,10000045,CCS DC 150kW (ultra),0,2,20220512 - 021023
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220512 - 021023
26,10000047,CCS DC 175kW (ultra),4,4,20220512 - 021044
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220512 - 021046
28,10000049,CCS DC 175kW (ultra),4,4,20220512 - 021102
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220512 - 021102
30,10000086,CCS DC 175kW (ultra),4,4,20220512 - 021023
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220512 - 021024
32,10000086,CCS DC 175kW (ultra),4,4,20220512 - 021023
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220512 - 021024
34,10000257,CCS DC 175kW (ultra),1,1,20220512 - 021106
35,10000257,CHAdeMO DC 75kW (fast),1,1,20220512 - 021107
