,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220403 - 203016
1,12320,CCS DC 150kW (ultra),3,4,20220403 - 203021
2,12949,CCS DC 150kW (ultra),5,16,20220403 - 203026
3,12950,CCS DC 150kW (ultra),7,8,20220403 - 203012
4,10000034,CCS DC 175kW (ultra),1,2,20220403 - 203017
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220403 - 203017
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220403 - 203017
7,10000035,CCS DC 270kW (ultra),1,7,20220403 - 203024
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220403 - 203024
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220403 - 203024
10,10000036,CCS DC 175kW (ultra),1,4,20220403 - 203016
11,10000036,CHAdeMO DC 75kW (fast),1,4,20220403 - 203016
12,10000037,CCS DC 175kW (ultra),0,2,20220403 - 203023
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220403 - 203024
14,10000038,CCS DC 175kW (ultra),0,2,20220403 - 203029
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220403 - 203029
16,10000039,CCS DC 175kW (ultra),4,4,20220403 - 203012
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220403 - 203012
18,10000040,CCS DC 175kW (ultra),3,3,20220403 - 203016
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220403 - 203017
20,10000041,CCS DC 175kW (ultra),4,4,20220403 - 203021
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220403 - 203021
22,10000042,CCS DC 175kW (ultra),3,3,20220403 - 203014
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220403 - 203015
24,10000043,CCS DC 175kW (ultra),3,4,20220403 - 203022
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220403 - 203022
26,10000044,CCS DC 175kW (ultra),3,4,20220403 - 203027
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220403 - 203027
28,10000045,CCS DC 150kW (ultra),0,2,20220403 - 203013
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220403 - 203013
30,10000047,,,,20220403 - 203013
31,10000049,CCS DC 175kW (ultra),4,4,20220403 - 203029
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220403 - 203029
33,10000086,CCS DC 175kW (ultra),4,4,20220403 - 203016
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220403 - 203016
35,10000086,CCS DC 175kW (ultra),4,4,20220403 - 203016
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220403 - 203016
37,10000257,CCS DC 175kW (ultra),1,1,20220403 - 203020
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220403 - 203020
