,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220407 - 142017
1,12320,CCS DC 150kW (ultra),0,4,20220407 - 142024
2,12949,CCS DC 150kW (ultra),11,16,20220407 - 142030
3,12950,CCS DC 150kW (ultra),7,8,20220407 - 142011
4,10000034,CCS DC 175kW (ultra),2,2,20220407 - 142014
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220407 - 142015
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220407 - 142015
7,10000035,CCS DC 270kW (ultra),0,6,20220407 - 142018
8,10000035,CHAdeMO DC 62.5kW (fast),1,3,20220407 - 142018
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220407 - 142018
10,10000036,CCS DC 175kW (ultra),4,4,20220407 - 142017
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220407 - 142017
12,10000037,CCS DC 175kW (ultra),1,2,20220407 - 142021
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220407 - 142021
14,10000038,CCS DC 175kW (ultra),0,2,20220407 - 142026
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220407 - 142026
16,10000039,CCS DC 175kW (ultra),3,4,20220407 - 142021
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220407 - 142022
18,10000040,CCS DC 175kW (ultra),3,3,20220407 - 142028
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220407 - 142028
20,10000041,CCS DC 175kW (ultra),4,4,20220407 - 142032
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220407 - 142032
22,10000042,CCS DC 175kW (ultra),3,3,20220407 - 142021
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220407 - 142021
24,10000043,CCS DC 175kW (ultra),3,4,20220407 - 142026
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220407 - 142026
26,10000044,CCS DC 175kW (ultra),3,4,20220407 - 142031
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220407 - 142031
28,10000045,CCS DC 150kW (ultra),0,2,20220407 - 142028
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220407 - 142028
30,10000047,CCS DC 175kW (ultra),4,4,20220407 - 142032
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220407 - 142032
32,10000049,CCS DC 175kW (ultra),4,4,20220407 - 142035
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220407 - 142035
34,10000086,CCS DC 175kW (ultra),4,4,20220407 - 142022
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220407 - 142022
36,10000086,CCS DC 175kW (ultra),4,4,20220407 - 142022
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220407 - 142022
38,10000257,CCS DC 175kW (ultra),1,1,20220407 - 142028
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220407 - 142028
