,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220417 - 213013
1,12320,CCS DC 150kW (ultra),2,4,20220417 - 213022
2,12949,CCS DC 150kW (ultra),3,16,20220417 - 213028
3,12950,CCS DC 150kW (ultra),7,8,20220417 - 213011
4,10000034,CCS DC 175kW (ultra),2,2,20220417 - 213015
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220417 - 213016
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220417 - 213016
7,10000035,CCS DC 270kW (ultra),1,5,20220417 - 213020
8,10000035,CHAdeMO DC 62.5kW (fast),0,3,20220417 - 213020
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220417 - 213020
10,10000036,CCS DC 175kW (ultra),4,4,20220417 - 213009
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220417 - 213009
12,10000037,CCS DC 175kW (ultra),1,2,20220417 - 213014
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220417 - 213014
14,10000038,CCS DC 175kW (ultra),1,2,20220417 - 213019
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220417 - 213019
16,10000039,CCS DC 175kW (ultra),2,4,20220417 - 213010
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220417 - 213010
18,10000040,CCS DC 175kW (ultra),3,3,20220417 - 213016
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220417 - 213016
20,10000041,CCS DC 175kW (ultra),0,3,20220417 - 213021
21,10000041,CHAdeMO DC 75kW (fast),0,3,20220417 - 213021
22,10000042,CCS DC 175kW (ultra),2,3,20220417 - 213011
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220417 - 213012
24,10000043,CCS DC 175kW (ultra),3,4,20220417 - 213017
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220417 - 213017
26,10000044,CCS DC 175kW (ultra),1,4,20220417 - 213021
27,10000044,CHAdeMO DC 75kW (fast),1,4,20220417 - 213021
28,10000045,CCS DC 150kW (ultra),0,2,20220417 - 213015
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220417 - 213016
30,10000047,CCS DC 175kW (ultra),4,4,20220417 - 213021
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220417 - 213021
32,10000049,CCS DC 175kW (ultra),2,4,20220417 - 213024
33,10000049,CHAdeMO DC 75kW (fast),2,4,20220417 - 213024
34,10000086,CCS DC 175kW (ultra),4,4,20220417 - 213015
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220417 - 213015
36,10000086,CCS DC 175kW (ultra),4,4,20220417 - 213015
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220417 - 213015
38,10000257,CCS DC 175kW (ultra),1,1,20220417 - 213020
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220417 - 213020
