,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220517 - 171025
1,12320,,,,20220517 - 171025
2,12949,CCS DC 150kW (ultra),2,16,20220517 - 171111
3,12950,CCS DC 150kW (ultra),4,8,20220517 - 171025
4,10000034,,,,20220517 - 171025
5,10000035,CCS DC 270kW (ultra),3,8,20220517 - 171111
6,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220517 - 171112
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220517 - 171113
8,10000036,,,,20220517 - 171113
9,10000037,,,,20220517 - 171113
10,10000038,CCS DC 175kW (ultra),2,2,20220517 - 171111
11,10000038,CHAdeMO DC 75kW (fast),2,2,20220517 - 171112
12,10000039,CCS DC 175kW (ultra),3,4,20220517 - 171026
13,10000039,CHAdeMO DC 75kW (fast),3,4,20220517 - 171030
14,10000040,,,,20220517 - 171030
15,10000041,CCS DC 175kW (ultra),2,3,20220517 - 171111
16,10000041,CHAdeMO DC 75kW (fast),2,3,20220517 - 171112
17,10000042,,,,20220517 - 171112
18,10000043,,,,20220517 - 171112
19,10000044,CCS DC 175kW (ultra),4,4,20220517 - 171111
20,10000044,CHAdeMO DC 75kW (fast),4,4,20220517 - 171112
21,10000045,CCS DC 150kW (ultra),0,2,20220517 - 171030
22,10000045,Type 2 AC 7.36kW (regular),0,1,20220517 - 171034
23,10000047,CCS DC 175kW (ultra),4,4,20220517 - 171054
24,10000047,CHAdeMO DC 75kW (fast),4,4,20220517 - 171055
25,10000049,CCS DC 175kW (ultra),4,4,20220517 - 171114
26,10000049,CHAdeMO DC 75kW (fast),4,4,20220517 - 171114
27,10000086,CCS DC 175kW (ultra),4,4,20220517 - 171054
28,10000086,CHAdeMO DC 175kW (ultra),4,4,20220517 - 171055
29,10000086,CCS DC 175kW (ultra),4,4,20220517 - 171054
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220517 - 171055
31,10000257,CCS DC 175kW (ultra),0,1,20220517 - 171113
32,10000257,CHAdeMO DC 75kW (fast),0,1,20220517 - 171114
