,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220415 - 232014
1,12320,CCS DC 150kW (ultra),2,4,20220415 - 232019
2,12949,CCS DC 150kW (ultra),12,16,20220415 - 232025
3,12950,CCS DC 150kW (ultra),6,8,20220415 - 232018
4,10000034,CCS DC 175kW (ultra),2,2,20220415 - 232026
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220415 - 232026
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220415 - 232026
7,10000035,CCS DC 270kW (ultra),3,5,20220415 - 232030
8,10000035,CHAdeMO DC 62.5kW (fast),2,3,20220415 - 232030
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220415 - 232030
10,10000036,CCS DC 175kW (ultra),4,4,20220415 - 232013
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220415 - 232013
12,10000037,CCS DC 175kW (ultra),1,2,20220415 - 232019
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220415 - 232019
14,10000038,CCS DC 175kW (ultra),2,2,20220415 - 232026
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220415 - 232026
16,10000039,CCS DC 175kW (ultra),4,4,20220415 - 232014
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220415 - 232014
18,10000040,CCS DC 175kW (ultra),3,3,20220415 - 232020
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220415 - 232021
20,10000041,CCS DC 175kW (ultra),2,4,20220415 - 232027
21,10000041,CHAdeMO DC 75kW (fast),2,4,20220415 - 232027
22,10000042,CCS DC 175kW (ultra),2,3,20220415 - 232014
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220415 - 232014
24,10000043,CCS DC 175kW (ultra),4,4,20220415 - 232019
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220415 - 232019
26,10000044,CCS DC 175kW (ultra),3,4,20220415 - 232025
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220415 - 232025
28,10000045,CCS DC 150kW (ultra),0,2,20220415 - 232013
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220415 - 232013
30,10000047,CCS DC 175kW (ultra),4,4,20220415 - 232021
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220415 - 232021
32,10000049,CCS DC 175kW (ultra),4,4,20220415 - 232029
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220415 - 232029
34,10000086,CCS DC 175kW (ultra),4,4,20220415 - 232019
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220415 - 232019
36,10000086,CCS DC 175kW (ultra),4,4,20220415 - 232019
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220415 - 232019
38,10000257,CCS DC 175kW (ultra),1,1,20220415 - 232026
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220415 - 232026
