,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220405 - 024015
1,12320,CCS DC 150kW (ultra),4,4,20220405 - 024020
2,12949,CCS DC 150kW (ultra),15,16,20220405 - 024026
3,12950,CCS DC 150kW (ultra),8,8,20220405 - 024015
4,10000034,CCS DC 175kW (ultra),2,2,20220405 - 024025
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220405 - 024025
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220405 - 024025
7,10000035,CCS DC 270kW (ultra),6,7,20220405 - 024030
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220405 - 024030
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220405 - 024031
10,10000036,CCS DC 175kW (ultra),4,4,20220405 - 024014
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220405 - 024014
12,10000037,CCS DC 175kW (ultra),2,2,20220405 - 024020
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220405 - 024020
14,10000038,CCS DC 175kW (ultra),2,2,20220405 - 024025
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220405 - 024025
16,10000039,CCS DC 175kW (ultra),4,4,20220405 - 024014
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220405 - 024014
18,10000040,CCS DC 175kW (ultra),3,3,20220405 - 024019
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220405 - 024020
20,10000041,CCS DC 175kW (ultra),4,4,20220405 - 024025
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220405 - 024025
22,10000042,CCS DC 175kW (ultra),3,3,20220405 - 024015
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220405 - 024015
24,10000043,CCS DC 175kW (ultra),4,4,20220405 - 024020
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220405 - 024020
26,10000044,CCS DC 175kW (ultra),4,4,20220405 - 024029
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220405 - 024029
28,10000045,CCS DC 150kW (ultra),0,2,20220405 - 024014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220405 - 024015
30,10000047,CCS DC 175kW (ultra),4,4,20220405 - 024025
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220405 - 024025
32,10000049,CCS DC 175kW (ultra),4,4,20220405 - 024029
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220405 - 024029
34,10000086,CCS DC 175kW (ultra),4,4,20220405 - 024019
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220405 - 024019
36,10000086,CCS DC 175kW (ultra),4,4,20220405 - 024019
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220405 - 024019
38,10000257,CCS DC 175kW (ultra),1,1,20220405 - 024024
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220405 - 024024
