,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220416 - 021013
1,12320,CCS DC 150kW (ultra),2,4,20220416 - 021019
2,12949,CCS DC 150kW (ultra),15,16,20220416 - 021024
3,12950,CCS DC 150kW (ultra),7,8,20220416 - 021014
4,10000034,CCS DC 175kW (ultra),2,2,20220416 - 021019
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220416 - 021019
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220416 - 021020
7,10000035,CCS DC 270kW (ultra),4,5,20220416 - 021026
8,10000035,CHAdeMO DC 62.5kW (fast),3,3,20220416 - 021026
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220416 - 021026
10,10000036,CCS DC 175kW (ultra),4,4,20220416 - 021015
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220416 - 021015
12,10000037,CCS DC 175kW (ultra),2,2,20220416 - 021023
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220416 - 021023
14,10000038,CCS DC 175kW (ultra),2,2,20220416 - 021027
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220416 - 021027
16,10000039,CCS DC 175kW (ultra),4,4,20220416 - 021014
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220416 - 021014
18,10000040,CCS DC 175kW (ultra),3,3,20220416 - 021020
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220416 - 021020
20,10000041,CCS DC 175kW (ultra),4,4,20220416 - 021029
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220416 - 021029
22,10000042,CCS DC 175kW (ultra),3,3,20220416 - 021014
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220416 - 021014
24,10000043,CCS DC 175kW (ultra),4,4,20220416 - 021019
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220416 - 021019
26,10000044,CCS DC 175kW (ultra),4,4,20220416 - 021023
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220416 - 021023
28,10000045,CCS DC 150kW (ultra),0,2,20220416 - 021014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220416 - 021014
30,10000047,CCS DC 175kW (ultra),4,4,20220416 - 021020
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220416 - 021020
32,10000049,CCS DC 175kW (ultra),4,4,20220416 - 021025
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220416 - 021025
34,10000086,CCS DC 175kW (ultra),4,4,20220416 - 021018
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220416 - 021019
36,10000086,CCS DC 175kW (ultra),4,4,20220416 - 021018
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220416 - 021019
38,10000257,CCS DC 175kW (ultra),1,1,20220416 - 021024
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220416 - 021024
