,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220509 - 135021
1,12320,CCS DC 150kW (ultra),3,4,20220509 - 135029
2,12949,CCS DC 150kW (ultra),10,16,20220509 - 135033
3,12950,CCS DC 150kW (ultra),6,8,20220509 - 135017
4,10000034,CCS DC 175kW (ultra),1,2,20220509 - 135025
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220509 - 135025
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220509 - 135025
7,10000035,CCS DC 270kW (ultra),1,8,20220509 - 135031
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220509 - 135031
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220509 - 135031
10,10000036,CCS DC 175kW (ultra),3,4,20220509 - 135015
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220509 - 135015
12,10000037,CCS DC 175kW (ultra),1,2,20220509 - 135020
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220509 - 135021
14,10000038,CCS DC 175kW (ultra),1,2,20220509 - 135025
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220509 - 135025
16,10000039,CCS DC 175kW (ultra),4,4,20220509 - 135015
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220509 - 135015
18,10000040,CCS DC 175kW (ultra),3,3,20220509 - 135023
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220509 - 135023
20,10000041,CCS DC 175kW (ultra),1,3,20220509 - 135030
21,10000041,CHAdeMO DC 75kW (fast),1,3,20220509 - 135030
22,10000042,CCS DC 175kW (ultra),2,3,20220509 - 135014
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220509 - 135014
24,10000043,CCS DC 175kW (ultra),4,4,20220509 - 135019
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220509 - 135019
26,10000044,CCS DC 175kW (ultra),4,4,20220509 - 135025
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220509 - 135025
28,10000045,CCS DC 150kW (ultra),0,2,20220509 - 135016
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220509 - 135016
30,10000047,CCS DC 175kW (ultra),3,4,20220509 - 135024
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220509 - 135024
32,10000049,CCS DC 175kW (ultra),4,4,20220509 - 135030
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220509 - 135030
34,10000086,CCS DC 175kW (ultra),4,4,20220509 - 135021
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220509 - 135021
36,10000086,CCS DC 175kW (ultra),4,4,20220509 - 135021
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220509 - 135021
38,10000257,CCS DC 175kW (ultra),1,1,20220509 - 135027
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220509 - 135028
