,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220520 - 202020
1,12320,CCS DC 150kW (ultra),0,4,20220520 - 202043
2,12949,,,,20220520 - 202043
3,12950,CCS DC 150kW (ultra),7,8,20220520 - 202012
4,10000034,CCS DC 175kW (ultra),2,2,20220520 - 202031
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220520 - 202032
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220520 - 202038
7,10000035,CCS DC 270kW (ultra),5,8,20220520 - 202059
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220520 - 202102
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220520 - 202103
10,10000036,,,,20220520 - 202103
11,10000037,,,,20220520 - 202103
12,10000038,CCS DC 175kW (ultra),0,2,20220520 - 202100
13,10000038,CHAdeMO DC 75kW (fast),0,2,20220520 - 202103
14,10000039,CCS DC 175kW (ultra),4,4,20220520 - 202018
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220520 - 202020
16,10000040,,,,20220520 - 202020
17,10000041,CCS DC 175kW (ultra),2,3,20220520 - 202103
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220520 - 202103
19,10000042,CCS DC 175kW (ultra),3,3,20220520 - 202025
20,10000042,CHAdeMO DC 75kW (fast),3,3,20220520 - 202027
21,10000043,CCS DC 175kW (ultra),2,4,20220520 - 202043
22,10000043,CHAdeMO DC 75kW (fast),2,4,20220520 - 202045
23,10000044,CCS DC 175kW (ultra),3,4,20220520 - 202103
24,10000044,CHAdeMO DC 75kW (fast),3,4,20220520 - 202103
25,10000045,CCS DC 150kW (ultra),0,2,20220520 - 202018
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220520 - 202020
27,10000047,,,,20220520 - 202020
28,10000049,,,,20220520 - 202020
29,10000086,CCS DC 175kW (ultra),4,4,20220520 - 202027
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220520 - 202029
31,10000086,CCS DC 175kW (ultra),4,4,20220520 - 202027
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220520 - 202029
33,10000257,CCS DC 175kW (ultra),1,1,20220520 - 202103
34,10000257,CHAdeMO DC 75kW (fast),1,1,20220520 - 202104
