,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220412 - 062015
1,12320,CCS DC 150kW (ultra),3,4,20220412 - 062019
2,12949,CCS DC 150kW (ultra),13,16,20220412 - 062029
3,12950,,,,20220412 - 062029
4,10000034,CCS DC 175kW (ultra),1,2,20220412 - 062027
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220412 - 062027
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220412 - 062027
7,10000035,CCS DC 270kW (ultra),5,7,20220412 - 062030
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220412 - 062030
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220412 - 062030
10,10000036,CCS DC 175kW (ultra),4,4,20220412 - 062014
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220412 - 062015
12,10000037,CCS DC 175kW (ultra),1,2,20220412 - 062022
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220412 - 062022
14,10000038,CCS DC 175kW (ultra),2,2,20220412 - 062027
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220412 - 062027
16,10000039,CCS DC 175kW (ultra),4,4,20220412 - 062012
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220412 - 062013
18,10000040,CCS DC 175kW (ultra),3,3,20220412 - 062019
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220412 - 062019
20,10000041,CCS DC 175kW (ultra),4,4,20220412 - 062023
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220412 - 062023
22,10000042,CCS DC 175kW (ultra),3,3,20220412 - 062013
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220412 - 062013
24,10000043,CCS DC 175kW (ultra),4,4,20220412 - 062018
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220412 - 062019
26,10000044,CCS DC 175kW (ultra),4,4,20220412 - 062023
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220412 - 062023
28,10000045,CCS DC 150kW (ultra),0,2,20220412 - 062014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220412 - 062015
30,10000047,CCS DC 175kW (ultra),4,4,20220412 - 062020
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220412 - 062020
32,10000049,CCS DC 175kW (ultra),4,4,20220412 - 062025
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220412 - 062025
34,10000086,CCS DC 175kW (ultra),4,4,20220412 - 062020
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220412 - 062021
36,10000086,CCS DC 175kW (ultra),4,4,20220412 - 062020
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220412 - 062021
38,10000257,CCS DC 175kW (ultra),1,1,20220412 - 062027
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220412 - 062027
