,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220522 - 085025
1,12320,CCS DC 150kW (ultra),3,4,20220522 - 085047
2,12949,CCS DC 150kW (ultra),13,16,20220522 - 085106
3,12950,CCS DC 150kW (ultra),7,8,20220522 - 085024
4,10000034,CCS DC 175kW (ultra),1,2,20220522 - 085048
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220522 - 085050
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220522 - 085051
7,10000035,CCS DC 270kW (ultra),3,8,20220522 - 085106
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220522 - 085107
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220522 - 085107
10,10000036,CCS DC 175kW (ultra),4,4,20220522 - 085024
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220522 - 085025
12,10000037,CCS DC 175kW (ultra),2,2,20220522 - 085047
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220522 - 085047
14,10000038,CCS DC 175kW (ultra),1,2,20220522 - 085106
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220522 - 085107
16,10000039,CCS DC 175kW (ultra),2,4,20220522 - 085024
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220522 - 085025
18,10000040,CCS DC 175kW (ultra),3,3,20220522 - 085046
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220522 - 085047
20,10000041,,,,20220522 - 085047
21,10000042,CCS DC 175kW (ultra),3,3,20220522 - 085024
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220522 - 085024
23,10000043,CCS DC 175kW (ultra),4,4,20220522 - 085046
24,10000043,CHAdeMO DC 75kW (fast),4,4,20220522 - 085047
25,10000044,,,,20220522 - 085047
26,10000045,CCS DC 150kW (ultra),0,2,20220522 - 085026
27,10000045,Type 2 AC 7.36kW (regular),0,1,20220522 - 085029
28,10000047,,,,20220522 - 085029
29,10000049,CCS DC 175kW (ultra),4,4,20220522 - 085107
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220522 - 085108
31,10000086,CCS DC 175kW (ultra),4,4,20220522 - 085047
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220522 - 085050
33,10000086,CCS DC 175kW (ultra),4,4,20220522 - 085047
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220522 - 085050
35,10000257,,,,20220522 - 085050
