,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220519 - 013029
1,12320,,,,20220519 - 013029
2,12949,CCS DC 150kW (ultra),16,16,20220519 - 013110
3,12950,CCS DC 150kW (ultra),8,8,20220519 - 013031
4,10000034,,,,20220519 - 013031
5,10000035,CCS DC 270kW (ultra),8,8,20220519 - 013110
6,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220519 - 013111
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220519 - 013111
8,10000036,CCS DC 175kW (ultra),4,4,20220519 - 013028
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220519 - 013031
10,10000037,CCS DC 175kW (ultra),1,2,20220519 - 013051
11,10000037,CHAdeMO DC 75kW (fast),1,2,20220519 - 013053
12,10000038,,,,20220519 - 013053
13,10000039,CCS DC 175kW (ultra),4,4,20220519 - 013026
14,10000039,CHAdeMO DC 75kW (fast),4,4,20220519 - 013028
15,10000040,CCS DC 175kW (ultra),3,3,20220519 - 013050
16,10000040,CHAdeMO DC 75kW (fast),3,3,20220519 - 013050
17,10000041,,,,20220519 - 013050
18,10000042,CCS DC 175kW (ultra),3,3,20220519 - 013026
19,10000042,CHAdeMO DC 75kW (fast),3,3,20220519 - 013028
20,10000043,,,,20220519 - 013028
21,10000044,,,,20220519 - 013028
22,10000045,CCS DC 150kW (ultra),0,2,20220519 - 013027
23,10000045,Type 2 AC 7.36kW (regular),0,1,20220519 - 013028
24,10000047,CCS DC 175kW (ultra),4,4,20220519 - 013050
25,10000047,CHAdeMO DC 75kW (fast),4,4,20220519 - 013050
26,10000049,CCS DC 175kW (ultra),4,4,20220519 - 013110
27,10000049,CHAdeMO DC 75kW (fast),4,4,20220519 - 013111
28,10000086,CCS DC 175kW (ultra),4,4,20220519 - 013049
29,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 013050
30,10000086,CCS DC 175kW (ultra),4,4,20220519 - 013049
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220519 - 013050
32,10000257,CCS DC 175kW (ultra),0,1,20220519 - 013111
33,10000257,CHAdeMO DC 75kW (fast),0,1,20220519 - 013111
