,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220420 - 021028
1,12320,CCS DC 150kW (ultra),4,4,20220420 - 021050
2,12949,,,,20220420 - 021050
3,12950,CCS DC 150kW (ultra),7,8,20220420 - 021026
4,10000034,CCS DC 175kW (ultra),2,2,20220420 - 021049
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220420 - 021051
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220420 - 021052
7,10000035,CCS DC 270kW (ultra),6,6,20220420 - 021110
8,10000035,CHAdeMO DC 62.5kW (fast),3,3,20220420 - 021110
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220420 - 021111
10,10000036,CCS DC 175kW (ultra),4,4,20220420 - 021026
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220420 - 021029
12,10000037,,,,20220420 - 021029
13,10000038,CCS DC 175kW (ultra),2,2,20220420 - 021110
14,10000038,CHAdeMO DC 75kW (fast),2,2,20220420 - 021110
15,10000039,CCS DC 175kW (ultra),3,4,20220420 - 021024
16,10000039,CHAdeMO DC 75kW (fast),3,4,20220420 - 021026
17,10000040,CCS DC 175kW (ultra),3,3,20220420 - 021050
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220420 - 021051
19,10000041,CCS DC 175kW (ultra),2,3,20220420 - 021110
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220420 - 021111
21,10000042,CCS DC 175kW (ultra),3,3,20220420 - 021028
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220420 - 021030
23,10000043,,,,20220420 - 021030
24,10000044,,,,20220420 - 021030
25,10000045,CCS DC 150kW (ultra),0,2,20220420 - 021028
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220420 - 021030
27,10000047,CCS DC 175kW (ultra),4,4,20220420 - 021051
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220420 - 021052
29,10000049,CCS DC 175kW (ultra),4,4,20220420 - 021110
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220420 - 021111
31,10000086,CCS DC 175kW (ultra),4,4,20220420 - 021026
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220420 - 021028
33,10000086,CCS DC 175kW (ultra),4,4,20220420 - 021026
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220420 - 021028
35,10000257,CCS DC 175kW (ultra),1,1,20220420 - 021110
36,10000257,CHAdeMO DC 75kW (fast),1,1,20220420 - 021110
