,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220524 - 095024
1,12320,CCS DC 150kW (ultra),1,4,20220524 - 095046
2,12949,CCS DC 150kW (ultra),10,16,20220524 - 095102
3,12950,CCS DC 150kW (ultra),8,8,20220524 - 095037
4,10000034,CCS DC 175kW (ultra),2,2,20220524 - 095059
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220524 - 095101
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220524 - 095102
7,10000035,CCS DC 270kW (ultra),5,6,20220524 - 095109
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220524 - 095109
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220524 - 095109
10,10000036,CCS DC 175kW (ultra),4,4,20220524 - 095015
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220524 - 095015
12,10000037,CCS DC 175kW (ultra),0,2,20220524 - 095036
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220524 - 095037
14,10000038,,,,20220524 - 095037
15,10000039,CCS DC 175kW (ultra),4,4,20220524 - 095021
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220524 - 095022
17,10000040,,,,20220524 - 095022
18,10000041,CCS DC 175kW (ultra),2,3,20220524 - 095101
19,10000041,CHAdeMO DC 75kW (fast),2,3,20220524 - 095102
20,10000042,CCS DC 175kW (ultra),3,3,20220524 - 095016
21,10000042,CHAdeMO DC 75kW (fast),3,3,20220524 - 095020
22,10000043,CCS DC 175kW (ultra),4,4,20220524 - 095036
23,10000043,CHAdeMO DC 75kW (fast),4,4,20220524 - 095040
24,10000044,,,,20220524 - 095040
25,10000045,CCS DC 150kW (ultra),0,2,20220524 - 095015
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220524 - 095016
27,10000047,CCS DC 175kW (ultra),4,4,20220524 - 095042
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220524 - 095043
29,10000049,,,,20220524 - 095043
30,10000086,CCS DC 175kW (ultra),4,4,20220524 - 095042
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 095043
32,10000086,CCS DC 175kW (ultra),4,4,20220524 - 095042
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 095043
34,10000257,CCS DC 175kW (ultra),1,1,20220524 - 095102
35,10000257,CHAdeMO DC 75kW (fast),1,1,20220524 - 095102
