,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220520 - 075021
1,12320,CCS DC 150kW (ultra),2,4,20220520 - 075043
2,12949,CCS DC 150kW (ultra),13,16,20220520 - 075102
3,12950,CCS DC 150kW (ultra),8,8,20220520 - 075024
4,10000034,CCS DC 175kW (ultra),1,2,20220520 - 075043
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220520 - 075044
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220520 - 075044
7,10000035,CCS DC 270kW (ultra),5,8,20220520 - 075102
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220520 - 075103
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220520 - 075103
10,10000036,CCS DC 175kW (ultra),0,4,20220520 - 075025
11,10000036,CHAdeMO DC 75kW (fast),0,4,20220520 - 075026
12,10000037,,,,20220520 - 075026
13,10000038,,,,20220520 - 075026
14,10000039,CCS DC 175kW (ultra),4,4,20220520 - 075021
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220520 - 075024
16,10000040,CCS DC 175kW (ultra),3,3,20220520 - 075043
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220520 - 075044
18,10000041,CCS DC 175kW (ultra),2,3,20220520 - 075103
19,10000041,CHAdeMO DC 75kW (fast),2,3,20220520 - 075103
20,10000042,CCS DC 175kW (ultra),2,3,20220520 - 075020
21,10000042,CHAdeMO DC 75kW (fast),2,3,20220520 - 075021
22,10000043,CCS DC 175kW (ultra),3,4,20220520 - 075043
23,10000043,CHAdeMO DC 75kW (fast),3,4,20220520 - 075044
24,10000044,CCS DC 175kW (ultra),4,4,20220520 - 075103
25,10000044,CHAdeMO DC 75kW (fast),4,4,20220520 - 075103
26,10000045,CCS DC 150kW (ultra),0,2,20220520 - 075020
27,10000045,Type 2 AC 7.36kW (regular),0,1,20220520 - 075021
28,10000047,,,,20220520 - 075021
29,10000049,CCS DC 175kW (ultra),4,4,20220520 - 075103
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220520 - 075103
31,10000086,CCS DC 175kW (ultra),4,4,20220520 - 075042
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220520 - 075043
33,10000086,CCS DC 175kW (ultra),4,4,20220520 - 075042
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220520 - 075043
35,10000257,CCS DC 175kW (ultra),1,1,20220520 - 075102
36,10000257,CHAdeMO DC 75kW (fast),1,1,20220520 - 075103
