,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220520 - 214021
1,12320,CCS DC 150kW (ultra),0,4,20220520 - 214043
2,12949,,,,20220520 - 214043
3,12950,CCS DC 150kW (ultra),4,8,20220520 - 214020
4,10000034,,,,20220520 - 214020
5,10000035,CCS DC 270kW (ultra),3,8,20220520 - 214102
6,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220520 - 214103
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220520 - 214104
8,10000036,,,,20220520 - 214104
9,10000037,CCS DC 175kW (ultra),2,2,20220520 - 214047
10,10000037,CHAdeMO DC 75kW (fast),2,2,20220520 - 214048
11,10000038,,,,20220520 - 214048
12,10000039,CCS DC 175kW (ultra),4,4,20220520 - 214020
13,10000039,CHAdeMO DC 75kW (fast),4,4,20220520 - 214021
14,10000040,CCS DC 175kW (ultra),3,3,20220520 - 214045
15,10000040,CHAdeMO DC 75kW (fast),3,3,20220520 - 214046
16,10000041,CCS DC 175kW (ultra),2,3,20220520 - 214103
17,10000041,CHAdeMO DC 75kW (fast),2,3,20220520 - 214104
18,10000042,CCS DC 175kW (ultra),1,3,20220520 - 214020
19,10000042,CHAdeMO DC 75kW (fast),1,3,20220520 - 214021
20,10000043,CCS DC 175kW (ultra),4,4,20220520 - 214043
21,10000043,CHAdeMO DC 75kW (fast),4,4,20220520 - 214043
22,10000044,CCS DC 175kW (ultra),4,4,20220520 - 214103
23,10000044,CHAdeMO DC 75kW (fast),4,4,20220520 - 214104
24,10000045,CCS DC 150kW (ultra),0,2,20220520 - 214015
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220520 - 214018
26,10000047,CCS DC 175kW (ultra),4,4,20220520 - 214036
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220520 - 214036
28,10000049,CCS DC 175kW (ultra),4,4,20220520 - 214102
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220520 - 214103
30,10000086,,,,20220520 - 214103
31,10000086,,,,20220520 - 214103
32,10000257,,,,20220520 - 214103
