,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220521 - 214039
1,12320,CCS DC 150kW (ultra),2,4,20220521 - 214102
2,12949,CCS DC 150kW (ultra),12,16,20220521 - 214121
3,12950,,,,20220521 - 214121
4,10000034,CCS DC 175kW (ultra),0,2,20220521 - 214101
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220521 - 214102
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220521 - 214102
7,10000035,CCS DC 270kW (ultra),4,8,20220521 - 214121
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220521 - 214121
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220521 - 214121
10,10000036,CCS DC 175kW (ultra),2,4,20220521 - 214038
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220521 - 214039
12,10000037,,,,20220521 - 214039
13,10000038,CCS DC 175kW (ultra),1,2,20220521 - 214120
14,10000038,CHAdeMO DC 75kW (fast),1,2,20220521 - 214120
15,10000039,CCS DC 175kW (ultra),4,4,20220521 - 214039
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220521 - 214042
17,10000040,CCS DC 175kW (ultra),3,3,20220521 - 214102
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220521 - 214103
19,10000041,CCS DC 175kW (ultra),2,3,20220521 - 214121
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220521 - 214122
21,10000042,,,,20220521 - 214122
22,10000043,,,,20220521 - 214122
23,10000044,CCS DC 175kW (ultra),4,4,20220521 - 214118
24,10000044,CHAdeMO DC 75kW (fast),4,4,20220521 - 214120
25,10000045,CCS DC 150kW (ultra),0,2,20220521 - 214038
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220521 - 214039
27,10000047,CCS DC 175kW (ultra),4,4,20220521 - 214058
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220521 - 214059
29,10000049,CCS DC 175kW (ultra),4,4,20220521 - 214116
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220521 - 214118
31,10000086,CCS DC 175kW (ultra),4,4,20220521 - 214102
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220521 - 214102
33,10000086,CCS DC 175kW (ultra),4,4,20220521 - 214102
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220521 - 214102
35,10000257,CCS DC 175kW (ultra),1,1,20220521 - 214122
36,10000257,CHAdeMO DC 75kW (fast),1,1,20220521 - 214123
