,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220414 - 213011
1,12320,CCS DC 150kW (ultra),2,4,20220414 - 213017
2,12949,CCS DC 150kW (ultra),6,16,20220414 - 213022
3,12950,CCS DC 150kW (ultra),4,8,20220414 - 213011
4,10000034,CCS DC 175kW (ultra),1,2,20220414 - 213021
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220414 - 213021
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220414 - 213021
7,10000035,CCS DC 270kW (ultra),3,6,20220414 - 213028
8,10000035,CHAdeMO DC 62.5kW (fast),1,3,20220414 - 213028
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220414 - 213028
10,10000036,CCS DC 175kW (ultra),4,4,20220414 - 213012
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220414 - 213012
12,10000037,CCS DC 175kW (ultra),1,2,20220414 - 213017
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220414 - 213017
14,10000038,CCS DC 175kW (ultra),1,2,20220414 - 213023
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220414 - 213024
16,10000039,CCS DC 175kW (ultra),3,4,20220414 - 213011
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220414 - 213011
18,10000040,CCS DC 175kW (ultra),3,3,20220414 - 213016
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220414 - 213016
20,10000041,CCS DC 175kW (ultra),3,4,20220414 - 213021
21,10000041,CHAdeMO DC 75kW (fast),3,4,20220414 - 213022
22,10000042,CCS DC 175kW (ultra),2,3,20220414 - 213011
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220414 - 213011
24,10000043,CCS DC 175kW (ultra),4,4,20220414 - 213018
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220414 - 213018
26,10000044,CCS DC 175kW (ultra),3,4,20220414 - 213025
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220414 - 213025
28,10000045,CCS DC 150kW (ultra),0,2,20220414 - 213014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220414 - 213015
30,10000047,CCS DC 175kW (ultra),4,4,20220414 - 213022
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220414 - 213022
32,10000049,CCS DC 175kW (ultra),4,4,20220414 - 213029
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220414 - 213029
34,10000086,CCS DC 175kW (ultra),4,4,20220414 - 213021
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220414 - 213021
36,10000086,CCS DC 175kW (ultra),4,4,20220414 - 213021
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220414 - 213021
38,10000257,CCS DC 175kW (ultra),0,1,20220414 - 213026
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220414 - 213026
