,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220516 - 195028
1,12320,,,,20220516 - 195028
2,12949,,,,20220516 - 195028
3,12950,CCS DC 150kW (ultra),6,8,20220516 - 195028
4,10000034,CCS DC 175kW (ultra),1,2,20220516 - 195049
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220516 - 195051
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220516 - 195052
7,10000035,,,,20220516 - 195052
8,10000036,,,,20220516 - 195052
9,10000037,CCS DC 175kW (ultra),1,2,20220516 - 195049
10,10000037,CHAdeMO DC 75kW (fast),1,2,20220516 - 195049
11,10000038,CCS DC 175kW (ultra),0,2,20220516 - 195110
12,10000038,CHAdeMO DC 75kW (fast),0,2,20220516 - 195110
13,10000039,CCS DC 175kW (ultra),4,4,20220516 - 195027
14,10000039,CHAdeMO DC 75kW (fast),4,4,20220516 - 195028
15,10000040,CCS DC 175kW (ultra),3,3,20220516 - 195049
16,10000040,CHAdeMO DC 75kW (fast),3,3,20220516 - 195049
17,10000041,,,,20220516 - 195049
18,10000042,CCS DC 175kW (ultra),1,3,20220516 - 195028
19,10000042,CHAdeMO DC 75kW (fast),1,3,20220516 - 195029
20,10000043,CCS DC 175kW (ultra),4,4,20220516 - 195049
21,10000043,CHAdeMO DC 75kW (fast),4,4,20220516 - 195049
22,10000044,,,,20220516 - 195049
23,10000045,CCS DC 150kW (ultra),0,2,20220516 - 195028
24,10000045,Type 2 AC 7.36kW (regular),0,1,20220516 - 195029
25,10000047,CCS DC 175kW (ultra),4,4,20220516 - 195049
26,10000047,CHAdeMO DC 75kW (fast),4,4,20220516 - 195049
27,10000049,CCS DC 175kW (ultra),4,4,20220516 - 195109
28,10000049,CHAdeMO DC 75kW (fast),4,4,20220516 - 195110
29,10000086,CCS DC 175kW (ultra),4,4,20220516 - 195052
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 195052
31,10000086,CCS DC 175kW (ultra),4,4,20220516 - 195052
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 195052
33,10000257,CCS DC 175kW (ultra),0,1,20220516 - 195110
34,10000257,CHAdeMO DC 75kW (fast),0,1,20220516 - 195110
