,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),0,4,20220519 - 164054
1,12320,CCS DC 150kW (ultra),4,4,20220519 - 164118
2,12949,CCS DC 150kW (ultra),1,16,20220519 - 164136
3,12950,CCS DC 150kW (ultra),2,8,20220519 - 164054
4,10000034,CCS DC 175kW (ultra),1,2,20220519 - 164118
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220519 - 164118
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220519 - 164120
7,10000035,CCS DC 270kW (ultra),3,8,20220519 - 164138
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220519 - 164138
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220519 - 164139
10,10000036,CCS DC 175kW (ultra),2,4,20220519 - 164054
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220519 - 164054
12,10000037,CCS DC 175kW (ultra),2,2,20220519 - 164118
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220519 - 164119
14,10000038,CCS DC 175kW (ultra),0,2,20220519 - 164138
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220519 - 164138
16,10000039,CCS DC 175kW (ultra),4,4,20220519 - 164104
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220519 - 164105
18,10000040,CCS DC 175kW (ultra),2,3,20220519 - 164124
19,10000040,CHAdeMO DC 75kW (fast),2,3,20220519 - 164125
20,10000041,CCS DC 175kW (ultra),1,3,20220519 - 164140
21,10000041,CHAdeMO DC 75kW (fast),1,3,20220519 - 164140
22,10000042,CCS DC 175kW (ultra),3,3,20220519 - 164049
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220519 - 164049
24,10000043,CCS DC 175kW (ultra),4,4,20220519 - 164108
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220519 - 164111
26,10000044,CCS DC 175kW (ultra),4,4,20220519 - 164135
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220519 - 164137
28,10000045,,,,20220519 - 164137
29,10000047,,,,20220519 - 164137
30,10000049,CCS DC 175kW (ultra),3,4,20220519 - 164140
31,10000049,CHAdeMO DC 75kW (fast),3,4,20220519 - 164141
32,10000086,CCS DC 175kW (ultra),3,4,20220519 - 164118
33,10000086,CHAdeMO DC 175kW (ultra),3,4,20220519 - 164120
34,10000086,CCS DC 175kW (ultra),3,4,20220519 - 164118
35,10000086,CHAdeMO DC 175kW (ultra),3,4,20220519 - 164120
36,10000257,CCS DC 175kW (ultra),0,1,20220519 - 164138
37,10000257,CHAdeMO DC 75kW (fast),0,1,20220519 - 164139
