,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220525 - 052025
1,12320,CCS DC 150kW (ultra),4,4,20220525 - 052047
2,12949,CCS DC 150kW (ultra),15,16,20220525 - 052105
3,12950,CCS DC 150kW (ultra),7,8,20220525 - 052022
4,10000034,CCS DC 175kW (ultra),2,2,20220525 - 052042
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220525 - 052042
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220525 - 052044
7,10000035,,,,20220525 - 052044
8,10000036,CCS DC 175kW (ultra),4,4,20220525 - 052029
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220525 - 052032
10,10000037,CCS DC 175kW (ultra),1,2,20220525 - 052049
11,10000037,CHAdeMO DC 75kW (fast),1,2,20220525 - 052049
12,10000038,CCS DC 175kW (ultra),2,2,20220525 - 052106
13,10000038,CHAdeMO DC 75kW (fast),2,2,20220525 - 052106
14,10000039,CCS DC 175kW (ultra),4,4,20220525 - 052022
15,10000039,CHAdeMO DC 75kW (fast),4,4,20220525 - 052022
16,10000040,CCS DC 175kW (ultra),3,3,20220525 - 052042
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220525 - 052042
18,10000041,,,,20220525 - 052042
19,10000042,CCS DC 175kW (ultra),3,3,20220525 - 052022
20,10000042,CHAdeMO DC 75kW (fast),3,3,20220525 - 052024
21,10000043,CCS DC 175kW (ultra),4,4,20220525 - 052042
22,10000043,CHAdeMO DC 75kW (fast),4,4,20220525 - 052042
23,10000044,,,,20220525 - 052042
24,10000045,,,,20220525 - 052042
25,10000047,CCS DC 175kW (ultra),4,4,20220525 - 052047
26,10000047,CHAdeMO DC 75kW (fast),4,4,20220525 - 052047
27,10000049,CCS DC 175kW (ultra),4,4,20220525 - 052105
28,10000049,CHAdeMO DC 75kW (fast),4,4,20220525 - 052105
29,10000086,CCS DC 175kW (ultra),4,4,20220525 - 052022
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220525 - 052024
31,10000086,CCS DC 175kW (ultra),4,4,20220525 - 052022
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220525 - 052024
33,10000257,,,,20220525 - 052024
