,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220505 - 040021
1,12320,CCS DC 150kW (ultra),4,4,20220505 - 040046
2,12949,CCS DC 150kW (ultra),14,16,20220505 - 040104
3,12950,,,,20220505 - 040104
4,10000034,,,,20220505 - 040104
5,10000035,CCS DC 270kW (ultra),7,8,20220505 - 040104
6,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220505 - 040104
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220505 - 040104
8,10000036,CCS DC 175kW (ultra),4,4,20220505 - 040020
9,10000036,CHAdeMO DC 75kW (fast),4,4,20220505 - 040021
10,10000037,,,,20220505 - 040021
11,10000038,CCS DC 175kW (ultra),2,2,20220505 - 040103
12,10000038,CHAdeMO DC 75kW (fast),2,2,20220505 - 040104
13,10000039,CCS DC 175kW (ultra),4,4,20220505 - 040020
14,10000039,CHAdeMO DC 75kW (fast),4,4,20220505 - 040021
15,10000040,,,,20220505 - 040021
16,10000041,CCS DC 175kW (ultra),2,3,20220505 - 040103
17,10000041,CHAdeMO DC 75kW (fast),2,3,20220505 - 040104
18,10000042,,,,20220505 - 040104
19,10000043,,,,20220505 - 040104
20,10000044,CCS DC 175kW (ultra),4,4,20220505 - 040104
21,10000044,CHAdeMO DC 75kW (fast),4,4,20220505 - 040104
22,10000045,CCS DC 150kW (ultra),0,2,20220505 - 040020
23,10000045,Type 2 AC 7.36kW (regular),0,1,20220505 - 040021
24,10000047,,,,20220505 - 040021
25,10000049,CCS DC 175kW (ultra),4,4,20220505 - 040103
26,10000049,CHAdeMO DC 75kW (fast),4,4,20220505 - 040104
27,10000086,CCS DC 175kW (ultra),4,4,20220505 - 040046
28,10000086,CHAdeMO DC 175kW (ultra),4,4,20220505 - 040046
29,10000086,CCS DC 175kW (ultra),4,4,20220505 - 040046
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220505 - 040046
31,10000257,CCS DC 175kW (ultra),1,1,20220505 - 040105
32,10000257,CHAdeMO DC 75kW (fast),1,1,20220505 - 040105
