,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220504 - 202025
1,12320,CCS DC 150kW (ultra),1,4,20220504 - 202049
2,12949,CCS DC 150kW (ultra),9,16,20220504 - 202106
3,12950,,,,20220504 - 202106
4,10000034,CCS DC 175kW (ultra),0,2,20220504 - 202049
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220504 - 202050
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220504 - 202051
7,10000035,CCS DC 270kW (ultra),1,8,20220504 - 202106
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220504 - 202107
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220504 - 202108
10,10000036,CCS DC 175kW (ultra),3,4,20220504 - 202025
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220504 - 202026
12,10000037,CCS DC 175kW (ultra),1,2,20220504 - 202049
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220504 - 202050
14,10000038,CCS DC 175kW (ultra),2,2,20220504 - 202108
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220504 - 202108
16,10000039,CCS DC 175kW (ultra),4,4,20220504 - 202026
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220504 - 202030
18,10000040,CCS DC 175kW (ultra),3,3,20220504 - 202050
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220504 - 202051
20,10000041,,,,20220504 - 202051
21,10000042,CCS DC 175kW (ultra),3,3,20220504 - 202026
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220504 - 202026
23,10000043,,,,20220504 - 202026
24,10000044,,,,20220504 - 202026
25,10000045,CCS DC 150kW (ultra),0,2,20220504 - 202026
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220504 - 202026
27,10000047,,,,20220504 - 202026
28,10000049,CCS DC 175kW (ultra),4,4,20220504 - 202106
29,10000049,CHAdeMO DC 75kW (fast),4,4,20220504 - 202107
30,10000086,CCS DC 175kW (ultra),4,4,20220504 - 202049
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220504 - 202051
32,10000086,CCS DC 175kW (ultra),4,4,20220504 - 202049
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220504 - 202051
34,10000257,,,,20220504 - 202051
