,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220513 - 212025
1,12320,CCS DC 150kW (ultra),1,4,20220513 - 212046
2,12949,,,,20220513 - 212046
3,12950,CCS DC 150kW (ultra),8,8,20220513 - 212025
4,10000034,CCS DC 175kW (ultra),2,2,20220513 - 212047
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220513 - 212049
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220513 - 212049
7,10000035,CCS DC 270kW (ultra),1,8,20220513 - 212108
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220513 - 212108
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220513 - 212109
10,10000036,,,,20220513 - 212109
11,10000037,CCS DC 175kW (ultra),2,2,20220513 - 212049
12,10000037,CHAdeMO DC 75kW (fast),2,2,20220513 - 212050
13,10000038,CCS DC 175kW (ultra),1,2,20220513 - 212108
14,10000038,CHAdeMO DC 75kW (fast),1,2,20220513 - 212108
15,10000039,CCS DC 175kW (ultra),4,4,20220513 - 212025
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220513 - 212026
17,10000040,CCS DC 175kW (ultra),3,3,20220513 - 212049
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220513 - 212050
19,10000041,CCS DC 175kW (ultra),2,3,20220513 - 212108
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220513 - 212108
21,10000042,CCS DC 175kW (ultra),3,3,20220513 - 212025
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220513 - 212025
23,10000043,CCS DC 175kW (ultra),4,4,20220513 - 212046
24,10000043,CHAdeMO DC 75kW (fast),4,4,20220513 - 212048
25,10000044,,,,20220513 - 212048
26,10000045,,,,20220513 - 212048
27,10000047,CCS DC 175kW (ultra),4,4,20220513 - 212049
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220513 - 212050
29,10000049,CCS DC 175kW (ultra),4,4,20220513 - 212108
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220513 - 212108
31,10000086,CCS DC 175kW (ultra),4,4,20220513 - 212048
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220513 - 212049
33,10000086,CCS DC 175kW (ultra),4,4,20220513 - 212048
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220513 - 212049
35,10000257,,,,20220513 - 212049
