,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220521 - 003022
1,12320,CCS DC 150kW (ultra),3,4,20220521 - 003042
2,12949,,,,20220521 - 003042
3,12950,CCS DC 150kW (ultra),7,8,20220521 - 003026
4,10000034,CCS DC 175kW (ultra),1,2,20220521 - 003044
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220521 - 003045
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220521 - 003047
7,10000035,,,,20220521 - 003047
8,10000036,CCS DC 175kW (ultra),3,4,20220521 - 003028
9,10000036,CHAdeMO DC 75kW (fast),3,4,20220521 - 003032
10,10000037,CCS DC 175kW (ultra),2,2,20220521 - 003052
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220521 - 003052
12,10000038,CCS DC 175kW (ultra),1,2,20220521 - 003107
13,10000038,CHAdeMO DC 75kW (fast),1,2,20220521 - 003107
14,10000039,CCS DC 175kW (ultra),3,4,20220521 - 003024
15,10000039,CHAdeMO DC 75kW (fast),3,4,20220521 - 003026
16,10000040,CCS DC 175kW (ultra),3,3,20220521 - 003044
17,10000040,CHAdeMO DC 75kW (fast),3,3,20220521 - 003045
18,10000041,CCS DC 175kW (ultra),2,3,20220521 - 003103
19,10000041,CHAdeMO DC 75kW (fast),2,3,20220521 - 003104
20,10000042,CCS DC 175kW (ultra),3,3,20220521 - 003021
21,10000042,CHAdeMO DC 75kW (fast),3,3,20220521 - 003022
22,10000043,CCS DC 175kW (ultra),3,4,20220521 - 003044
23,10000043,CHAdeMO DC 75kW (fast),3,4,20220521 - 003044
24,10000044,CCS DC 175kW (ultra),4,4,20220521 - 003103
25,10000044,CHAdeMO DC 75kW (fast),4,4,20220521 - 003103
26,10000045,CCS DC 150kW (ultra),0,2,20220521 - 003026
27,10000045,Type 2 AC 7.36kW (regular),0,1,20220521 - 003027
28,10000047,CCS DC 175kW (ultra),4,4,20220521 - 003050
29,10000047,CHAdeMO DC 75kW (fast),4,4,20220521 - 003052
30,10000049,CCS DC 175kW (ultra),4,4,20220521 - 003107
31,10000049,CHAdeMO DC 75kW (fast),4,4,20220521 - 003108
32,10000086,CCS DC 175kW (ultra),4,4,20220521 - 003044
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220521 - 003045
34,10000086,CCS DC 175kW (ultra),4,4,20220521 - 003044
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220521 - 003045
36,10000257,CCS DC 175kW (ultra),1,1,20220521 - 003104
37,10000257,CHAdeMO DC 75kW (fast),1,1,20220521 - 003104
