,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220422 - 122015
1,12320,CCS DC 150kW (ultra),1,4,20220422 - 122033
2,12949,CCS DC 150kW (ultra),9,16,20220422 - 122054
3,12950,CCS DC 150kW (ultra),4,8,20220422 - 122015
4,10000034,CCS DC 175kW (ultra),1,2,20220422 - 122033
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220422 - 122033
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220422 - 122034
7,10000035,CCS DC 270kW (ultra),1,6,20220422 - 122054
8,10000035,CHAdeMO DC 62.5kW (fast),1,3,20220422 - 122054
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220422 - 122054
10,10000036,CCS DC 175kW (ultra),2,4,20220422 - 122015
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220422 - 122015
12,10000037,CCS DC 175kW (ultra),0,2,20220422 - 122033
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220422 - 122034
14,10000038,CCS DC 175kW (ultra),1,2,20220422 - 122054
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220422 - 122054
16,10000039,CCS DC 175kW (ultra),0,4,20220422 - 122016
17,10000039,CHAdeMO DC 75kW (fast),0,4,20220422 - 122017
18,10000040,,,,20220422 - 122017
19,10000041,CCS DC 175kW (ultra),2,3,20220422 - 122054
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220422 - 122055
21,10000042,CCS DC 175kW (ultra),1,3,20220422 - 122015
22,10000042,CHAdeMO DC 75kW (fast),1,3,20220422 - 122015
23,10000043,CCS DC 175kW (ultra),4,4,20220422 - 122033
24,10000043,CHAdeMO DC 75kW (fast),4,4,20220422 - 122033
25,10000044,CCS DC 175kW (ultra),4,4,20220422 - 122054
26,10000044,CHAdeMO DC 75kW (fast),4,4,20220422 - 122054
27,10000045,CCS DC 150kW (ultra),0,2,20220422 - 122015
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220422 - 122015
29,10000047,CCS DC 175kW (ultra),4,4,20220422 - 122033
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220422 - 122036
31,10000049,CCS DC 175kW (ultra),4,4,20220422 - 122054
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220422 - 122054
33,10000086,CCS DC 175kW (ultra),4,4,20220422 - 122033
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220422 - 122033
35,10000086,CCS DC 175kW (ultra),4,4,20220422 - 122033
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220422 - 122033
37,10000257,CCS DC 175kW (ultra),0,1,20220422 - 122054
38,10000257,CHAdeMO DC 75kW (fast),0,1,20220422 - 122054
