,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220331 - 234014
1,12320,CCS DC 150kW (ultra),0,4,20220331 - 234019
2,12949,CCS DC 150kW (ultra),12,16,20220331 - 234023
3,12950,CCS DC 150kW (ultra),8,8,20220331 - 234015
4,10000034,CCS DC 175kW (ultra),2,2,20220331 - 234020
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220331 - 234020
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220331 - 234020
7,10000035,CCS DC 270kW (ultra),2,7,20220331 - 234024
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220331 - 234024
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220331 - 234024
10,10000036,CCS DC 175kW (ultra),3,4,20220331 - 234016
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220331 - 234016
12,10000037,CCS DC 175kW (ultra),0,2,20220331 - 234026
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220331 - 234026
14,10000038,CCS DC 175kW (ultra),1,2,20220331 - 234031
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220331 - 234031
16,10000039,CCS DC 175kW (ultra),4,4,20220331 - 234015
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220331 - 234015
18,10000040,CCS DC 175kW (ultra),3,3,20220331 - 234025
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220331 - 234025
20,10000041,CCS DC 175kW (ultra),4,4,20220331 - 234030
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220331 - 234030
22,10000042,CCS DC 175kW (ultra),3,3,20220331 - 234015
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220331 - 234015
24,10000043,CCS DC 175kW (ultra),3,3,20220331 - 234019
25,10000043,CHAdeMO DC 75kW (fast),3,3,20220331 - 234020
26,10000044,CCS DC 175kW (ultra),4,4,20220331 - 234025
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220331 - 234025
28,10000045,CCS DC 150kW (ultra),0,2,20220331 - 234019
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220331 - 234020
30,10000047,CCS DC 175kW (ultra),4,4,20220331 - 234025
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220331 - 234025
32,10000049,CCS DC 175kW (ultra),4,4,20220331 - 234030
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220331 - 234030
34,10000086,CCS DC 175kW (ultra),4,4,20220331 - 234021
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220331 - 234021
36,10000086,CCS DC 175kW (ultra),4,4,20220331 - 234021
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220331 - 234021
38,10000257,CCS DC 175kW (ultra),0,1,20220331 - 234029
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220331 - 234029
