,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220429 - 132015
1,12320,CCS DC 150kW (ultra),1,4,20220429 - 132022
2,12949,CCS DC 150kW (ultra),1,16,20220429 - 132028
3,12950,CCS DC 150kW (ultra),4,8,20220429 - 132023
4,10000034,CCS DC 175kW (ultra),0,2,20220429 - 132031
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220429 - 132032
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220429 - 132032
7,10000035,CCS DC 270kW (ultra),1,8,20220429 - 132036
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220429 - 132036
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220429 - 132036
10,10000036,CCS DC 175kW (ultra),2,4,20220429 - 132016
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220429 - 132016
12,10000037,CCS DC 175kW (ultra),1,2,20220429 - 132027
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220429 - 132027
14,10000038,CCS DC 175kW (ultra),1,2,20220429 - 132037
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220429 - 132037
16,10000039,CCS DC 175kW (ultra),4,4,20220429 - 132021
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220429 - 132021
18,10000040,CCS DC 175kW (ultra),2,3,20220429 - 132028
19,10000040,CHAdeMO DC 75kW (fast),2,3,20220429 - 132028
20,10000041,CCS DC 175kW (ultra),2,3,20220429 - 132033
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220429 - 132033
22,10000042,CCS DC 175kW (ultra),0,3,20220429 - 132015
23,10000042,CHAdeMO DC 75kW (fast),0,3,20220429 - 132015
24,10000043,CCS DC 175kW (ultra),3,4,20220429 - 132021
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220429 - 132021
26,10000044,CCS DC 175kW (ultra),0,4,20220429 - 132027
27,10000044,CHAdeMO DC 75kW (fast),0,4,20220429 - 132027
28,10000045,CCS DC 150kW (ultra),0,2,20220429 - 132016
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220429 - 132016
30,10000047,CCS DC 175kW (ultra),2,4,20220429 - 132027
31,10000047,CHAdeMO DC 75kW (fast),2,4,20220429 - 132027
32,10000049,CCS DC 175kW (ultra),4,4,20220429 - 132033
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220429 - 132033
34,10000086,CCS DC 175kW (ultra),4,4,20220429 - 132021
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220429 - 132021
36,10000086,CCS DC 175kW (ultra),4,4,20220429 - 132021
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220429 - 132021
38,10000257,CCS DC 175kW (ultra),0,1,20220429 - 132029
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220429 - 132029
